22058343,30211
2637845,1
740729003066150913,3
737426413813399552,2
1163859696157155328,1556
1353758662624423936,404
65871931,440815
151951685,426
48325671,135600
1324757638681251840,997
31565351,240910
607229707,3035
3156535,4392
1177355334035365888,495
811119008,84
839299289792774144,73367
1343302269891129345,719
811414973985550336,7732
857375725,439
890891,225577
308224384,212
18872613,71268
1256073062492991489,9
982188584,1026
850425172268118017,886
531041640,425267
2535024576,196
33537967,177336
364706524,840
18901882,77752
857213010028273664,926
896568559710687236,79
376596262,574
29943926,929
871979430,1465
4769462894,9
1065720223741882368,2929
341190477,175477
1218742388,45
16244449,22745
53082555,860
2160653996,38386
1267050087391416320,29
481397009,7157
1241428897578844165,226
231493980,3678
576843252,649
4882762672,19
710123736175783938,12441
327545905,36378
91870669,144
2978554595,1989
3429997805,51
42971403,114534
1055208006613458947,17
231096166,346
815213713,9
138943104,7126
33674587,98
241993704,76039
865704866999668736,1814
1403815299678445568,1023
109525208,767
140381529967844556,137
109345746,229
7150092,14
47475039,46805
22852908,447
1013108968900702211,200
1366351431695966211,29
101310896890070221,51
779892669250101248,5179
1216709608296701953,78
226997276,343
1016848920,67442
705365255489196033,26
934399189,20193
102128926,849
204444440,52363
1257145075144032256,116
20444444,9368
1199399070911078402,44131
3401548312,198
1121371802,4590
1235226256926441472,7
586707638,29975
1041821409608196099,372
