Source,Destination,Number of Tweets,All Degree of Source,All Degree of Destination,Vi - Out Degree of Source,Vj - In Degree of Destination,Percentage of Incoming at Destination (Total Tweet / Vj),Percentage of Outgoing From Source (Total Tweet / Vi),Tweets Per Population,Cij (All Degrees),Cij
US,US,2638.0,5836.0,5836.0,2915.0,2921.0,90.31153714481343,90.49742710120069,4.018407009444746e-06,0.22601096641535298,0.45202193283070596
GB,GB,387.0,1042.0,1042.0,527.0,515.0,75.14563106796116,73.43453510436433,2.89521542085996e-06,0.18570057581573896,0.3714011516314779
CA,CA,107.0,338.0,338.0,179.0,159.0,67.29559748427673,59.77653631284916,1.4232788076552288e-06,0.15828402366863906,0.3165680473372781
IN,IN,116.0,290.0,290.0,156.0,134.0,86.56716417910447,74.35897435897436,4.244675526954548e-08,0.2,0.4
JP,JP,5.0,15.0,15.0,6.0,9.0,55.55555555555556,83.33333333333334,1.979963858690106e-08,0.16666666666666666,0.3333333333333333
AU,AU,52.0,155.0,155.0,75.0,80.0,65.0,69.33333333333334,1.0250625022004347e-06,0.16774193548387098,0.33548387096774196
FI,FI,6.0,12.0,12.0,6.0,6.0,100.0,100.0,5.434473473791527e-07,0.25,0.5
NZ,NZ,3.0,9.0,9.0,5.0,4.0,75.0,60.0,3.050640634533252e-07,0.16666666666666666,0.3333333333333333
FR,FR,11.0,34.0,34.0,13.0,21.0,52.38095238095239,84.61538461538461,8.201624318275394e-08,0.16176470588235295,0.3235294117647059
DE,DE,9.0,38.0,38.0,23.0,15.0,60.0,39.130434782608695,5.413025970652089e-08,0.11842105263157894,0.23684210526315788
IN,CH,1.0,290.0,17.0,156.0,7.0,14.285714285714285,0.641025641025641,7.272766487484173e-10,0.003257328990228013,0.006134969325153374
IN,HK,2.0,290.0,27.0,156.0,14.0,14.285714285714285,1.282051282051282,1.4556833712355194e-09,0.006309148264984227,0.011764705882352941
NL,NL,3.0,23.0,23.0,6.0,17.0,17.647058823529413,50.0,8.654087469746752e-08,0.06521739130434782,0.13043478260869565
PL,PL,6.0,22.0,22.0,9.0,13.0,46.15384615384615,66.66666666666666,7.900792591711215e-08,0.13636363636363635,0.2727272727272727
CA,US,55.0,338.0,5836.0,179.0,2921.0,1.8829168093118793,30.726256983240223,1.5034355484082534e-07,0.008908325234855847,0.017741935483870968
IL,IL,2.0,11.0,11.0,6.0,5.0,40.0,33.33333333333333,1.1045696044536247e-07,0.09090909090909091,0.18181818181818182
ZA,ZA,143.0,359.0,359.0,168.0,191.0,74.86910994764398,85.11904761904762,1.2210060167419564e-06,0.1991643454038997,0.3983286908077994
CO,CO,1.0,6.0,6.0,2.0,4.0,25.0,50.0,9.932569178407476e-09,0.08333333333333333,0.16666666666666666
US,CA,45.0,5836.0,338.0,2915.0,159.0,28.30188679245283,1.5437392795883362,1.2300836305158436e-07,0.007288629737609329,0.014638906961613532
NP,NP,1.0,2.0,2.0,1.0,1.0,100.0,100.0,1.7477194882257885e-08,0.25,0.5
US,GB,80.0,5836.0,1042.0,2915.0,515.0,15.53398058252427,2.7444253859348198,2.0249374694247097e-07,0.011631288165164292,0.023323615160349854
DE,US,8.0,38.0,5836.0,23.0,2921.0,0.27387880862718245,34.78260869565217,1.944710320107535e-08,0.001361933946203609,0.002717391304347826
CZ,CZ,1.0,3.0,3.0,1.0,2.0,50.0,100.0,4.686163418327529e-08,0.16666666666666666,0.3333333333333333
GR,GR,2.0,7.0,7.0,4.0,3.0,66.66666666666666,50.0,9.331559839280679e-08,0.14285714285714285,0.2857142857142857
HK,HK,4.0,27.0,27.0,13.0,14.0,28.57142857142857,30.76923076923077,2.664038149026294e-07,0.07407407407407407,0.14814814814814814
MX,MX,3.0,28.0,28.0,15.0,13.0,23.076923076923077,20.0,1.1757740781149338e-08,0.05357142857142857,0.10714285714285714
IE,IE,2.0,14.0,14.0,9.0,5.0,40.0,22.22222222222222,2.023699954911965e-07,0.07142857142857142,0.14285714285714285
ES,ES,1.0,6.0,6.0,4.0,2.0,50.0,25.0,1.0620947086420374e-08,0.08333333333333333,0.16666666666666666
SD,SD,1.0,2.0,2.0,1.0,1.0,100.0,100.0,1.1678630801062045e-08,0.25,0.5
US,CO,3.0,5836.0,6.0,2915.0,4.0,75.0,0.10291595197255575,7.924370526174452e-09,0.0005135227661759672,0.0010277492291880781
IE,US,4.0,14.0,5836.0,9.0,2921.0,0.13693940431359122,44.44444444444444,1.2005487696420547e-08,0.0006837606837606838,0.0013651877133105802
US,MC,1.0,5836.0,4.0,2915.0,3.0,33.33333333333333,0.03430531732418524,3.0461941296811204e-09,0.00017123287671232877,0.0003427004797806717
KE,KE,15.0,40.0,40.0,21.0,19.0,78.94736842105263,71.42857142857143,1.4265613899866384e-07,0.1875,0.375
US,IN,15.0,5836.0,290.0,2915.0,134.0,11.194029850746269,0.5145797598627788,8.851347233202245e-09,0.002448579823702253,0.004919645785503444
GB,US,100.0,1042.0,5836.0,527.0,2921.0,3.4234851078397806,18.975332068311197,2.531171836780887e-07,0.014539110206455364,0.029002320185614848
ID,ID,1.0,4.0,4.0,2.0,2.0,50.0,50.0,1.8475711799706967e-09,0.125,0.25
ZA,US,21.0,359.0,5836.0,168.0,2921.0,0.7189318726463539,12.5,5.4291933356507025e-08,0.003389830508474576,0.006798316607316284
PH,PH,6.0,21.0,21.0,6.0,15.0,40.0,100.0,2.7747816558999743e-08,0.14285714285714285,0.2857142857142857
US,GU,7.0,5836.0,10.0,2915.0,10.0,70.0,0.24013722126929676,2.1315026478271917e-08,0.0011973999315771468,0.002393162393162393
GB,MX,4.0,1042.0,28.0,527.0,13.0,30.76923076923077,0.7590132827324478,2.057508028370608e-08,0.003738317757009346,0.007407407407407408
IN,CA,1.0,290.0,338.0,156.0,159.0,0.628930817610063,0.641025641025641,7.122471530441412e-10,0.0015923566878980893,0.0031746031746031746
NG,NG,25.0,65.0,65.0,31.0,34.0,73.52941176470588,80.64516129032258,6.2200319173225e-08,0.19230769230769232,0.38461538461538464
CH,CH,1.0,17.0,17.0,10.0,7.0,14.285714285714285,10.0,5.831018030440713e-08,0.029411764705882353,0.058823529411764705
IL,PL,1.0,11.0,22.0,6.0,13.0,7.6923076923076925,16.666666666666664,2.126565795711797e-08,0.030303030303030304,0.05263157894736842
US,AU,21.0,5836.0,155.0,2915.0,80.0,26.25,0.7204116638078902,5.9388497008078224e-08,0.0035052578868302454,0.007011686143572621
EG,EG,1.0,3.0,3.0,1.0,2.0,50.0,100.0,4.980671359236072e-09,0.16666666666666666,0.3333333333333333
IN,GB,2.0,290.0,1042.0,156.0,515.0,0.3883495145631068,1.282051282051282,1.3954278648325413e-09,0.0015015015015015015,0.0029806259314456036
VN,VN,1.0,3.0,3.0,2.0,1.0,100.0,50.0,5.183382581342356e-09,0.16666666666666666,0.3333333333333333
US,NO,2.0,5836.0,10.0,2915.0,4.0,50.0,0.06861063464837049,5.995429941559037e-09,0.00034211426616489907,0.0006851661527920521
PA,PA,1.0,4.0,4.0,2.0,2.0,50.0,50.0,1.1774571588100053e-07,0.125,0.25
PF,PF,3.0,6.0,6.0,3.0,3.0,100.0,100.0,5.370819264770648e-06,0.25,0.5
SE,SE,4.0,10.0,10.0,4.0,6.0,66.66666666666666,100.0,1.9444938399893519e-07,0.2,0.4
RO,RO,1.0,2.0,2.0,1.0,1.0,100.0,100.0,2.5831057444965383e-08,0.25,0.5
IT,BJ,1.0,9.0,2.0,6.0,2.0,50.0,16.666666666666664,1.3869905034285919e-08,0.09090909090909091,0.125
US,SR,1.0,5836.0,2.0,2915.0,2.0,50.0,0.03430531732418524,3.041169266326582e-09,0.00017129153819801302,0.00034281796366129587
PK,PK,1.0,7.0,7.0,3.0,4.0,25.0,33.33333333333333,2.3087722661114186e-09,0.07142857142857142,0.14285714285714285
RU,NL,1.0,8.0,23.0,6.0,17.0,5.88235294117647,16.666666666666664,6.184047710917537e-09,0.03225806451612903,0.043478260869565216
HK,US,8.0,27.0,5836.0,13.0,2921.0,0.27387880862718245,61.53846153846154,2.3827470788168624e-08,0.0013644891693672181,0.0027266530334014998
MX,AU,1.0,28.0,155.0,15.0,80.0,1.25,6.666666666666667,6.538518846064409e-09,0.00546448087431694,0.010526315789473684
GB,HK,1.0,1042.0,27.0,527.0,14.0,7.142857142857142,0.18975332068311196,1.3451381762925988e-08,0.0009354536950420954,0.0018484288354898336
ER,ER,1.0,2.0,2.0,1.0,1.0,100.0,100.0,1.429749133357563e-07,0.25,0.5
US,SK,2.0,5836.0,2.0,2915.0,2.0,100.0,0.06861063464837049,5.993522273049555e-09,0.00034258307639602604,0.0006856359273225917
CA,GB,10.0,338.0,1042.0,179.0,515.0,1.9417475728155338,5.58659217877095,9.576373141540796e-08,0.007246376811594203,0.01440922190201729
MY,MY,2.0,8.0,8.0,2.0,6.0,33.33333333333333,100.0,3.1299122995443754e-08,0.125,0.25
US,ZA,30.0,5836.0,359.0,2915.0,191.0,15.706806282722512,1.0291595197255576,7.755990479501003e-08,0.004842615012106538,0.009658725048293626
AU,US,11.0,155.0,5836.0,75.0,2921.0,0.3765833618623759,14.666666666666666,3.1108260337564785e-08,0.0018360874645301285,0.003671562082777036
MX,GB,6.0,28.0,1042.0,15.0,515.0,1.1650485436893203,40.0,3.0862620425559115e-08,0.005607476635514018,0.011320754716981131
US,SE,2.0,5836.0,10.0,2915.0,6.0,33.33333333333333,0.06861063464837049,5.907983581099198e-09,0.00034211426616489907,0.0006846970215679561
NG,GB,1.0,65.0,1042.0,31.0,515.0,0.1941747572815534,3.225806451612903,3.734157779607648e-09,0.0009033423667570009,0.0018315018315018315
US,BJ,1.0,5836.0,2.0,2915.0,2.0,50.0,0.03430531732418524,2.9408246614638812e-09,0.00017129153819801302,0.00034281796366129587
IN,PK,2.0,290.0,7.0,156.0,4.0,50.0,1.282051282051282,1.263437389430277e-09,0.006734006734006734,0.0125
IN,US,20.0,290.0,5836.0,156.0,2921.0,0.6846970215679562,12.82051282051282,1.1801796310936327e-08,0.00326477309826967,0.006499837504062398
FR,GB,1.0,34.0,1042.0,13.0,515.0,0.1941747572815534,7.6923076923076925,7.46857827217907e-09,0.0009293680297397769,0.001893939393939394
US,GR,1.0,5836.0,7.0,2915.0,3.0,33.33333333333333,0.03430531732418524,2.9502367778906424e-09,0.00017114495978093444,0.0003427004797806717
NZ,GB,1.0,9.0,1042.0,5.0,515.0,0.1941747572815534,20.0,1.3937009317099784e-08,0.0009514747859181732,0.0019230769230769232
US,NL,7.0,5836.0,23.0,2915.0,17.0,41.17647058823529,0.24013722126929676,2.025624889869307e-08,0.0011947431302270011,0.0023874488403819918
RU,RU,1.0,8.0,8.0,6.0,2.0,50.0,16.666666666666664,3.4632386053302635e-09,0.0625,0.125
CA,JP,1.0,338.0,15.0,179.0,9.0,11.11111111111111,0.5586592178770949,6.1029869403464094e-09,0.0028328611898017,0.005319148936170213
PL,US,3.0,22.0,5836.0,9.0,2921.0,0.10270455323519344,33.33333333333333,8.192012090798175e-09,0.0005121201775349949,0.0010238907849829352
IT,IT,2.0,9.0,9.0,6.0,3.0,66.66666666666666,33.33333333333333,1.658446411184987e-08,0.1111111111111111,0.2222222222222222
US,FR,4.0,5836.0,34.0,2915.0,21.0,19.047619047619047,0.13722126929674097,1.011891214307656e-08,0.0006814310051107325,0.0013623978201634877
GB,FR,4.0,1042.0,34.0,527.0,21.0,19.047619047619047,0.7590132827324478,2.987431308871628e-08,0.0037174721189591076,0.0072992700729927005
GB,ZA,4.0,1042.0,359.0,527.0,191.0,2.094240837696335,0.7590132827324478,3.1899789999694956e-08,0.0028551034975017845,0.005571030640668524
CO,US,1.0,6.0,5836.0,2.0,2921.0,0.034234851078397806,50.0,2.6414568420581508e-09,0.00017117425539198904,0.00034211426616489907
KE,US,4.0,40.0,5836.0,21.0,2921.0,0.13693940431359122,19.047619047619047,1.050382941260044e-08,0.0006807351940095302,0.0013596193065941536
US,IL,2.0,5836.0,11.0,2915.0,5.0,40.0,0.06861063464837049,5.9295658360332205e-09,0.0003420557550880794,0.0006849315068493151
ZA,IE,1.0,359.0,14.0,168.0,5.0,20.0,0.5952380952380952,1.5748102424524306e-08,0.002680965147453083,0.005780346820809248
IN,IL,1.0,290.0,11.0,156.0,5.0,20.0,0.641025641025641,7.270236600704212e-10,0.0033222591362126247,0.006211180124223602
GR,US,2.0,7.0,5836.0,4.0,2921.0,0.06846970215679561,50.0,5.900473555781285e-09,0.0003422899195618689,0.0006837606837606838
AU,MX,1.0,155.0,28.0,75.0,13.0,7.6923076923076925,1.3333333333333335,6.538518846064409e-09,0.00546448087431694,0.011363636363636364
GB,DE,1.0,1042.0,38.0,527.0,15.0,6.666666666666667,0.18975332068311196,6.6681245854260245e-09,0.000925925925925926,0.0018450184501845018
CG,US,2.0,3.0,5836.0,3.0,2921.0,0.06846970215679561,66.66666666666666,5.9948438767455185e-09,0.0003425244048638465,0.0006839945280437756
US,SG,2.0,5836.0,4.0,2915.0,3.0,66.66666666666666,0.06861063464837049,5.989044384843871e-09,0.00034246575342465754,0.0006854009595613434
ES,GB,3.0,6.0,1042.0,4.0,515.0,0.5825242718446602,75.0,2.6336307305236906e-08,0.0028625954198473282,0.005780346820809248
BR,BR,1.0,2.0,2.0,1.0,1.0,100.0,100.0,2.369112156313906e-09,0.25,0.5
RU,GB,1.0,8.0,1042.0,6.0,515.0,0.1941747572815534,16.666666666666664,4.7346704863462995e-09,0.0009523809523809524,0.0019193857965451055
US,HK,6.0,5836.0,27.0,2915.0,14.0,42.857142857142854,0.2058319039451115,1.787060309112647e-08,0.0010233668770254136,0.0020484807101399795
NG,US,3.0,65.0,5836.0,31.0,2921.0,0.10270455323519344,9.67741935483871,5.668900796847529e-09,0.0005083884087442806,0.0010162601626016261
AU,GB,5.0,155.0,1042.0,75.0,515.0,0.9708737864077669,6.666666666666667,5.423069250685411e-08,0.004177109440267335,0.00847457627118644
GB,NG,3.0,1042.0,65.0,527.0,34.0,8.823529411764707,0.5692599620493358,1.1202473338822943e-08,0.0027100271002710027,0.0053475935828877
CN,CN,2.0,18.0,18.0,15.0,3.0,66.66666666666666,13.333333333333334,7.154534365017188e-10,0.05555555555555555,0.1111111111111111
AR,GB,1.0,1.0,1042.0,1.0,515.0,0.1941747572815534,100.0,8.946695116322111e-09,0.0009587727708533077,0.001937984496124031
NL,US,2.0,23.0,5836.0,6.0,2921.0,0.06846970215679561,33.33333333333333,5.787499685340877e-09,0.0003413551800648575,0.0006832934745473181
US,NG,4.0,5836.0,65.0,2915.0,34.0,11.76470588235294,0.13722126929674097,7.558534395796705e-09,0.0006778512116590408,0.0013563919972872161
GB,MV,1.0,1042.0,1.0,527.0,1.0,100.0,0.18975332068311196,1.4844424934251816e-08,0.0009587727708533077,0.001893939393939394
US,PH,5.0,5836.0,21.0,2915.0,15.0,33.33333333333333,0.17152658662092624,1.1458530233852239e-08,0.0008536793580331228,0.0017064846416382253
NG,GU,1.0,65.0,10.0,31.0,10.0,10.0,3.225806451612903,4.971886641004473e-09,0.013333333333333334,0.024390243902439025
GH,US,1.0,2.0,5836.0,1.0,2921.0,0.034234851078397806,100.0,2.7881762889925093e-09,0.00017129153819801302,0.00034223134839151266
CH,GB,1.0,17.0,1042.0,10.0,515.0,0.1941747572815534,10.0,1.3260974912131786e-08,0.0009442870632672333,0.0019047619047619048
US,DK,1.0,5836.0,1.0,2915.0,1.0,100.0,0.03430531732418524,2.9934914670346124e-09,0.00017132088401576153,0.0003429355281207133
FR,US,1.0,34.0,5836.0,13.0,2921.0,0.034234851078397806,7.6923076923076925,2.52972803576914e-09,0.00017035775127768313,0.00034083162917518747
IN,DE,1.0,290.0,38.0,156.0,15.0,6.666666666666667,0.641025641025641,6.898690065899343e-10,0.003048780487804878,0.005847953216374269
JP,US,1.0,15.0,5836.0,6.0,2921.0,0.034234851078397806,16.666666666666664,2.200198460541379e-09,0.00017091095539224064,0.00034164673727365904
