Source,Destination,Number of Tweets,All Degree of Source,All Degree of Destination,Vi - Out Degree of Source,Vj - In Degree of Destination,Percentage of Incoming at Destination (Total Tweet / Vj),Percentage of Outgoing From Source (Total Tweet / Vi),Tweets Per Population,Cij (All Degrees),Cij
GB,CY,2.0,30165.0,12.0,15048.0,8.0,25.0,0.013290802764486976,2.9397506915028564e-08,6.627564038837525e-05,0.00013283740701381508
GB,HR,1.0,30165.0,36.0,15048.0,24.0,4.166666666666666,0.006645401382243488,1.410399339763861e-08,3.311148637462336e-05,6.634819532908705e-05
IL,ID,2.0,554.0,146.0,293.0,93.0,2.1505376344086025,0.6825938566552902,7.15105869207108e-09,0.002857142857142857,0.0051813471502590676
NL,GB,9.0,773.0,30165.0,318.0,15117.0,0.05953562214725144,2.8301886792452833,1.0692994561839994e-07,0.0002909043894240093,0.0005830903790087463
AE,SA,1.0,50.0,67.0,21.0,37.0,2.7027027027027026,4.761904761904762,2.2707116548839816e-08,0.008547008547008548,0.017241379310344827
PH,ZA,3.0,348.0,4644.0,170.0,2347.0,0.1278227524499361,1.7647058823529411,1.7999112463764413e-08,0.0006009615384615385,0.0011918951132300357
KR,NO,1.0,73.0,315.0,38.0,160.0,0.625,2.631578947368421,1.752633515884135e-08,0.002577319587628866,0.005050505050505051
ZW,AU,1.0,163.0,9019.0,84.0,4745.0,0.021074815595363543,1.1904761904761905,2.4993892117613758e-08,0.00010890873448050534,0.0002070822116380203
JP,CH,2.0,525.0,542.0,248.0,269.0,0.7434944237918215,0.8064516129032258,1.4832420018418453e-08,0.0018744142455482662,0.0038684719535783366
US,LI,1.0,234402.0,3.0,118405.0,2.0,50.0,0.0008445589290992779,3.0462028986436118e-09,4.266120603229454e-06,8.445446637445422e-06
MX,DE,2.0,855.0,1417.0,411.0,739.0,0.2706359945872801,0.48661800486618007,9.49179379374127e-09,0.0008802816901408451,0.0017391304347826088
BE,IN,1.0,273.0,5033.0,146.0,2507.0,0.03988831272437176,0.684931506849315,7.257411184660111e-10,0.00018846588767433095,0.0003769317753486619
AU,PH,2.0,9019.0,348.0,4274.0,178.0,1.1235955056179776,0.04679457182966776,1.4983414633590857e-08,0.0002135155332550443,0.0004492362982929021
IT,CO,1.0,451.0,161.0,212.0,91.0,1.098901098901099,0.4716981132075472,9.038580720839286e-09,0.0016339869281045752,0.0033003300330033004
SA,AU,2.0,67.0,9019.0,30.0,4745.0,0.04214963119072709,6.666666666666667,3.3538569816444243e-08,0.00022011886418666079,0.000418848167539267
MV,MV,3.0,8.0,8.0,4.0,4.0,75.0,75.0,2.8251088137744773e-06,0.1875,0.375
LB,GR,1.0,195.0,160.0,101.0,92.0,1.0869565217391304,0.9900990099009901,5.690860506480894e-08,0.0028169014084507044,0.0051813471502590676
IL,CN,1.0,554.0,351.0,293.0,141.0,0.7092198581560284,0.3412969283276451,7.10849114242907e-10,0.0011049723756906078,0.002304147465437788
KE,CH,2.0,993.0,542.0,505.0,269.0,0.7434944237918215,0.39603960396039606,3.270709869146257e-08,0.0013029315960912053,0.002583979328165375
UG,ZA,1.0,63.0,4644.0,31.0,2347.0,0.04260758414997869,3.225806451612903,9.72499049479429e-09,0.00021244954323348204,0.00042052144659377626
GB,PF,5.0,30165.0,14.0,15048.0,11.0,45.45454545454545,0.03322700691121744,7.450044619807237e-08,0.0001656781205474005,0.0003320273590543861
CA,AT,2.0,15453.0,125.0,7282.0,64.0,3.125,0.027464982147761604,4.304191966617376e-08,0.00012838618564642445,0.0002722570106180234
SK,US,5.0,56.0,234402.0,24.0,115997.0,0.0043104563049044375,20.833333333333336,1.498380568262389e-08,2.1325781163364015e-05,4.3095646477792814e-05
FJ,US,3.0,48.0,234402.0,26.0,115997.0,0.002586273782942662,11.538461538461538,9.11495389735315e-09,1.2795905310300704e-05,2.585694215802039e-05
CH,CA,8.0,542.0,15453.0,273.0,8171.0,0.09790723289683026,2.93040293040293,1.732948555212629e-07,0.0005001562988433886,0.0009474182851729038
JP,KR,1.0,525.0,73.0,248.0,35.0,2.857142857142857,0.4032258064516129,5.618797335874213e-09,0.0016722408026755853,0.0035335689045936395
DE,JP,1.0,1417.0,525.0,678.0,277.0,0.36101083032490977,0.14749262536873156,4.775600958042859e-09,0.0005149330587023687,0.0010471204188481676
EC,EC,1.0,36.0,36.0,33.0,3.0,33.33333333333333,3.0303030303030303,2.8779194622296668e-08,0.013888888888888888,0.027777777777777776
NG,IL,3.0,2468.0,554.0,1213.0,261.0,1.1494252873563218,0.24732069249793898,1.4284564786379405e-08,0.0009927200529450694,0.0020352781546811396
NL,ES,1.0,773.0,353.0,318.0,204.0,0.49019607843137253,0.3144654088050315,1.5525628457644788e-08,0.0008880994671403197,0.0019157088122605363
IN,NP,3.0,5033.0,65.0,2526.0,37.0,8.108108108108109,0.11876484560570072,2.1504968381732435e-09,0.0005884660651235779,0.0011705033164260631
KE,AU,2.0,993.0,9019.0,505.0,4745.0,0.04214963119072709,0.39603960396039606,2.5661330991651342e-08,0.00019976028765481422,0.00038095238095238096
US,EE,3.0,234402.0,13.0,118405.0,6.0,50.0,0.0025336767872978336,9.102877637179889e-09,1.279781583943007e-05,2.5335484034422478e-05
IQ,SE,1.0,87.0,400.0,38.0,231.0,0.4329004329004329,2.631578947368421,2.016322696800959e-08,0.002053388090349076,0.0037174721189591076
AS,AU,1.0,2.0,9019.0,1.0,4745.0,0.021074815595363543,100.0,3.933969269956406e-08,0.00011085245538188671,0.00021070375052675939
CH,AU,6.0,542.0,9019.0,273.0,4745.0,0.12644889357218123,2.197802197802198,1.7678704224052356e-07,0.0006275494195167869,0.0011956954962136308
TH,GB,2.0,40.0,30165.0,22.0,15117.0,0.013230138254944764,9.090909090909092,1.4656310937505805e-08,6.621420294653203e-05,0.00013210912213488342
CA,DK,1.0,15453.0,201.0,7282.0,118.0,0.847457627118644,0.013732491073880802,2.3037326343194193e-08,6.388143605468251e-05,0.00013513513513513514
PG,MY,1.0,31.0,247.0,14.0,138.0,0.7246376811594203,7.142857142857142,2.455440748422269e-08,0.0035971223021582736,0.006578947368421052
GB,AG,1.0,30165.0,29.0,15048.0,14.0,7.142857142857142,0.006645401382243488,1.4940643140602076e-08,3.311916274756574e-05,6.639224538573895e-05
US,CU,5.0,234402.0,34.0,118405.0,17.0,29.411764705882355,0.004222794645496389,1.4724374174783492e-08,2.132778242249484e-05,4.2221884447146646e-05
JP,SS,1.0,525.0,2.0,248.0,2.0,50.0,0.4032258064516129,7.2818868801981934e-09,0.0018975332068311196,0.004
ZA,DE,3.0,4644.0,1417.0,2297.0,739.0,0.40595399188092013,0.13060513713539398,2.11728235320181e-08,0.000494967827091239,0.0009881422924901185
VE,CA,2.0,15.0,15453.0,10.0,8171.0,0.024476808224207565,20.0,3.0254855862765544e-08,0.00012929919834497026,0.0002444688913335778
IN,DE,4.0,5033.0,1417.0,2526.0,739.0,0.5412719891745602,0.1583531274742676,2.7594760263597373e-09,0.00062015503875969,0.001225114854517611
SD,AU,2.0,26.0,9019.0,15.0,4745.0,0.04214963119072709,13.333333333333334,2.9335171866338105e-08,0.0002211166390270868,0.0004201680672268908
BE,NZ,1.0,273.0,705.0,146.0,399.0,0.2506265664160401,0.684931506849315,6.097168749205462e-08,0.0010224948875255625,0.001834862385321101
NL,CH,1.0,773.0,542.0,318.0,269.0,0.37174721189591076,0.3144654088050315,3.8598590178774e-08,0.0007604562737642585,0.0017035775127768314
ZA,BE,1.0,4644.0,273.0,2297.0,127.0,0.7874015748031495,0.043535045711798,1.4277081750213174e-08,0.0002033760423022168,0.00041254125412541255
