Source,Destination,Number of Tweets,All Degree of Source,All Degree of Destination,Vi - Out Degree of Source,Vj - In Degree of Destination,Percentage of Incoming at Destination (Total Tweet / Vj),Percentage of Outgoing From Source (Total Tweet / Vi),Tweets Per Population,Cij (All Degrees),Cij
CH,CH,111.0,387.0,387.0,208.0,179.0,62.01117318435754,53.36538461538461,6.472430013789191e-06,0.1434108527131783,0.2868217054263566
GB,GB,5043.0,13998.0,13998.0,7134.0,6864.0,73.47027972027972,70.6896551724138,3.772757459275653e-05,0.18013287612516074,0.3602657522503215
US,US,26779.0,60559.0,60559.0,30216.0,30343.0,88.25429258807632,88.62523166534287,4.0791857962820644e-05,0.2210984329331726,0.4421968658663452
PL,PL,11.0,72.0,72.0,29.0,43.0,25.581395348837212,37.93103448275862,1.448478641813723e-07,0.0763888888888889,0.1527777777777778
IE,IE,63.0,265.0,265.0,143.0,122.0,51.63934426229508,44.05594405594406,6.37465485797269e-06,0.11886792452830189,0.23773584905660378
CA,CA,1869.0,5424.0,5424.0,2790.0,2634.0,70.95671981776765,66.98924731182797,2.486082328511797e-05,0.17228982300884957,0.34457964601769914
AU,AU,817.0,2400.0,2400.0,1197.0,1203.0,67.91354945968412,68.25396825396825,1.6105308928802982e-05,0.17020833333333332,0.34041666666666665
GB,US,1516.0,13998.0,60559.0,7134.0,30343.0,4.996209999011304,21.250350434538827,3.837256504559825e-06,0.02033343616293574,0.04045147690583558
NG,US,59.0,976.0,60559.0,492.0,30343.0,0.19444352898526843,11.991869918699187,1.114883823380014e-07,0.0009588039327212155,0.0019134100859413005
US,GB,1329.0,60559.0,13998.0,30216.0,6864.0,19.361888111888113,4.398332009531374,3.363927371081799e-06,0.017825288034658045,0.03584142394822006
NO,NO,21.0,91.0,91.0,47.0,44.0,47.72727272727273,44.680851063829785,1.9633889664271707e-06,0.11538461538461539,0.23076923076923078
IN,IN,384.0,1083.0,1083.0,570.0,513.0,74.85380116959064,67.36842105263158,1.4051339675435745e-07,0.1772853185595568,0.3545706371191136
JP,JP,26.0,113.0,113.0,58.0,55.0,47.27272727272727,44.827586206896555,1.0295812065188552e-07,0.11504424778761062,0.23008849557522124
US,ZA,167.0,60559.0,2747.0,30216.0,1360.0,12.279411764705882,0.5526873179772306,4.3175013669222254e-07,0.002637980602154614,0.005288826957182671
FI,FI,88.0,185.0,185.0,92.0,93.0,94.6236559139785,95.65217391304348,7.970561094894239e-06,0.23783783783783785,0.4756756756756757
CA,US,762.0,5424.0,60559.0,2790.0,30343.0,2.5112876116402467,27.311827956989248,2.082941614340162e-06,0.011548429140839308,0.022998219297980866
HK,HK,11.0,78.0,78.0,37.0,41.0,26.82926829268293,29.72972972972973,7.326104909822309e-07,0.07051282051282051,0.14102564102564102
GB,ZA,28.0,13998.0,2747.0,7134.0,1360.0,2.0588235294117645,0.3924866834875245,2.2329852999786472e-07,0.0016721409375933115,0.0032964445490934777
MX,MX,80.0,399.0,399.0,217.0,182.0,43.956043956043956,36.86635944700461,3.1353975416398234e-07,0.10025062656641603,0.20050125313283207
DE,DE,43.0,340.0,340.0,182.0,158.0,27.21518987341772,23.626373626373624,2.5862235193115536e-07,0.06323529411764706,0.1264705882352941
ZA,ZA,1128.0,2747.0,2747.0,1387.0,1360.0,82.94117647058825,81.32660418168709,9.631432076118368e-06,0.20531488896978523,0.41062977793957045
UA,UA,4.0,8.0,8.0,4.0,4.0,100.0,100.0,4.506011075099321e-08,0.25,0.5
BG,BG,6.0,14.0,14.0,6.0,8.0,75.0,100.0,4.3006060557407287e-07,0.21428571428571427,0.42857142857142855
US,EG,14.0,60559.0,59.0,30216.0,41.0,34.146341463414636,0.04633306857294149,3.2662386021454394e-08,0.00023095450196311326,0.0004627028456225006
NL,NL,201.0,576.0,576.0,264.0,312.0,64.42307692307693,76.13636363636364,5.798238604730324e-06,0.17447916666666666,0.3489583333333333
IE,US,45.0,265.0,60559.0,143.0,30343.0,0.14830438651418779,31.46853146853147,1.3506173658473113e-07,0.0007398395370248586,0.0014760873843731549
FR,FR,41.0,218.0,218.0,80.0,138.0,29.71014492753623,51.24999999999999,3.0569690640844653e-07,0.09403669724770643,0.18807339449541285
AU,US,250.0,2400.0,60559.0,1197.0,30343.0,0.8239132584121545,20.885547201336674,7.07005916762836e-07,0.003970838164519767,0.007926442612555484
IT,US,25.0,145.0,60559.0,59.0,30343.0,0.08239132584121543,42.3728813559322,6.434394977018902e-08,0.00041183447548761204,0.000822314321426222
LB,US,8.0,28.0,60559.0,18.0,30343.0,0.026365224269188938,44.44444444444444,2.3873810011432094e-08,0.00013204152706026046,0.0002634959322815454
CH,EG,1.0,387.0,59.0,208.0,41.0,2.4390243902439024,0.4807692307692308,9.177435201456863e-09,0.002242152466367713,0.004016064257028112
DE,US,84.0,340.0,60559.0,182.0,30343.0,0.2768348548264839,46.15384615384615,2.041945836112912e-07,0.0013793329939736285,0.0027518427518427517
US,HK,18.0,60559.0,78.0,30216.0,41.0,43.90243902439025,0.05957108816521049,5.36118092733794e-08,0.00029684845886175106,0.0005949036586575008
US,CA,593.0,60559.0,5424.0,30216.0,2634.0,22.513287775246773,1.9625364045538787,1.6209768731019894e-06,0.00898716336025946,0.018051750380517505
GB,HK,8.0,13998.0,78.0,7134.0,41.0,19.51219512195122,0.112139052425007,1.0761105410340791e-07,0.0005683432793407218,0.0011149825783972125
MX,GB,79.0,399.0,13998.0,217.0,6864.0,1.150932400932401,36.405529953917046,4.0635783560319506e-07,0.005487254289088005,0.011156616297133173
KE,KE,243.0,573.0,573.0,292.0,281.0,86.47686832740213,83.21917808219177,2.3110294517783544e-06,0.21204188481675393,0.42408376963350786
GB,PT,30.0,13998.0,122.0,7134.0,95.0,31.57894736842105,0.42052144659377627,3.890857706119938e-07,0.002124645892351275,0.004149951583898187
PA,PA,21.0,51.0,51.0,21.0,30.0,70.0,100.0,2.472660033501011e-06,0.20588235294117646,0.4117647058823529
GB,MX,42.0,13998.0,399.0,7134.0,182.0,23.076923076923077,0.5887300252312868,2.1603834297891382e-07,0.0029172744321733697,0.005740841990158557
NG,NG,390.0,976.0,976.0,492.0,484.0,80.57851239669421,79.26829268292683,9.7032497910231e-07,0.19979508196721313,0.39959016393442626
CO,CO,12.0,37.0,37.0,17.0,20.0,60.0,70.58823529411765,1.1919083014088972e-07,0.16216216216216217,0.32432432432432434
NP,NP,4.0,12.0,12.0,5.0,7.0,57.14285714285714,80.0,6.990877952903154e-08,0.16666666666666666,0.3333333333333333
ZA,US,196.0,2747.0,60559.0,1387.0,30343.0,0.645947994595129,14.131218457101657,5.067247113273989e-07,0.0030960730420497265,0.006177119445319887
IL,IL,22.0,110.0,110.0,61.0,49.0,44.89795918367347,36.0655737704918,1.215026564898987e-06,0.1,0.2
IL,US,23.0,110.0,60559.0,61.0,30343.0,0.0758000197739182,37.704918032786885,6.819000711438203e-08,0.0003791062981094134,0.0007564794106038679
CZ,CZ,1.0,4.0,4.0,1.0,3.0,33.33333333333333,100.0,4.686163418327529e-08,0.125,0.25
GB,CA,95.0,13998.0,5424.0,7134.0,2634.0,3.6066818526955204,1.3316512475469584,9.097554484463757e-07,0.00489136031304706,0.009725634725634726
GR,GR,27.0,108.0,108.0,39.0,69.0,39.130434782608695,69.23076923076923,1.2597605783028917e-06,0.125,0.25
IT,IT,19.0,145.0,145.0,59.0,86.0,22.093023255813954,32.20338983050847,1.5755240906257377e-07,0.06551724137931035,0.1310344827586207
US,AU,261.0,60559.0,2400.0,30216.0,1203.0,21.695760598503743,0.8637807783955521,7.381141771004008e-07,0.004145555043758637,0.008307075336579777
TR,TR,6.0,30.0,30.0,13.0,17.0,35.294117647058826,46.15384615384615,3.5958454321046546e-08,0.1,0.2
HR,HR,6.0,23.0,23.0,10.0,13.0,46.15384615384615,60.0,7.375537799631223e-07,0.13043478260869565,0.2608695652173913
PT,PT,14.0,122.0,122.0,27.0,95.0,14.736842105263156,51.85185185185185,6.816355787285686e-07,0.05737704918032787,0.11475409836065574
US,FR,71.0,60559.0,218.0,30216.0,138.0,51.449275362318836,0.2349748477627747,1.7961069053960895e-07,0.0011682050775786892,0.0023390656915068856
PR,US,24.0,92.0,60559.0,42.0,30343.0,0.07909567280756682,57.14285714285714,7.241277810727101e-08,0.0003957065835682841,0.0007898634194503867
KE,US,37.0,573.0,60559.0,292.0,30343.0,0.12193916224499884,12.67123287671233,9.716042206655407e-08,0.0006052476607995812,0.0012077688917904357
US,CL,1.0,60559.0,6.0,30216.0,3.0,33.33333333333333,0.003309504898067249,2.8802543389008235e-09,1.651118632873772e-05,3.309176346007479e-05
PT,RS,1.0,122.0,28.0,27.0,16.0,6.25,3.7037037037037033,5.8090927637757986e-08,0.006666666666666667,0.023255813953488372
