Source,Destination,Number of Tweets,All Degree of Source,All Degree of Destination,Vi - Out Degree of Source,Vj - In Degree of Destination,Percentage of Incoming at Destination (Total Tweet / Vj),Percentage of Outgoing From Source (Total Tweet / Vi),Tweets Per Population,Cij (All Degrees),Cij
AU,US,30.0,396.0,11437.0,182.0,5632.0,0.5326704545454545,16.483516483516482,8.484071001154031e-08,0.002535282684019268,0.005159958720330237
MX,MX,9.0,48.0,48.0,19.0,29.0,31.03448275862069,47.368421052631575,3.5273222343448016e-08,0.09375,0.1875
PA,PA,5.0,12.0,12.0,6.0,6.0,83.33333333333334,83.33333333333334,5.887285794050026e-07,0.20833333333333334,0.4166666666666667
US,DE,20.0,11437.0,88.0,5805.0,47.0,42.5531914893617,0.34453057708871665,4.861775800268838e-08,0.0017353579175704988,0.003417634996582365
NP,NP,3.0,9.0,9.0,3.0,6.0,50.0,100.0,5.2431584646773655e-08,0.16666666666666666,0.3333333333333333
JP,ZA,2.0,55.0,224.0,26.0,124.0,1.6129032258064515,7.6923076923076925,1.0821152264319889e-08,0.007168458781362007,0.013333333333333334
JP,JP,16.0,55.0,55.0,26.0,29.0,55.172413793103445,61.53846153846154,6.33588434780834e-08,0.14545454545454545,0.2909090909090909
TR,TR,9.0,26.0,26.0,10.0,16.0,56.25,90.0,5.3937681481569826e-08,0.17307692307692307,0.34615384615384615
IT,IT,9.0,35.0,35.0,19.0,16.0,56.25,47.368421052631575,7.463008850332442e-08,0.12857142857142856,0.2571428571428571
RU,RU,2.0,12.0,12.0,7.0,5.0,40.0,28.57142857142857,6.926477210660527e-09,0.08333333333333333,0.16666666666666666
MY,MY,2.0,6.0,6.0,2.0,4.0,50.0,100.0,3.1299122995443754e-08,0.16666666666666666,0.3333333333333333
IN,US,54.0,583.0,11437.0,301.0,5632.0,0.9588068181818182,17.940199335548172,3.186485003952808e-08,0.004492512479201331,0.009101634923310299
ID,ID,4.0,11.0,11.0,4.0,7.0,57.14285714285714,100.0,7.390284719882787e-09,0.18181818181818182,0.36363636363636365
CA,US,52.0,570.0,11437.0,261.0,5632.0,0.9232954545454546,19.923371647509576,1.4214299730405303e-07,0.0043308070292329475,0.008824028508399796
UG,UG,1.0,3.0,3.0,1.0,2.0,50.0,100.0,1.1294433827425659e-08,0.16666666666666666,0.3333333333333333
AT,AT,1.0,8.0,8.0,5.0,3.0,33.33333333333333,20.0,5.632491001814e-08,0.0625,0.125
CN,MY,1.0,135.0,6.0,87.0,4.0,25.0,1.1494252873563218,6.994646689823289e-10,0.0070921985815602835,0.01098901098901099
US,GB,169.0,11437.0,1333.0,5805.0,675.0,25.037037037037035,2.9112833763996555,4.2776804041596995e-07,0.013234142521534847,0.026080246913580248
IN,ID,1.0,583.0,11.0,301.0,7.0,14.285714285714285,0.33222591362126247,6.108573832843258e-10,0.0016835016835016834,0.003246753246753247
PT,PT,4.0,10.0,10.0,5.0,5.0,80.0,80.0,1.9475302249387672e-07,0.2,0.4
US,CN,18.0,11437.0,135.0,5805.0,48.0,37.5,0.31007751937984496,1.0429011749807268e-08,0.0015554787417905289,0.0030753459764223477
RU,CA,2.0,12.0,570.0,7.0,309.0,0.6472491909385114,28.57142857142857,1.099125773495337e-08,0.003436426116838488,0.006329113924050633
KE,US,5.0,58.0,11437.0,28.0,5632.0,0.08877840909090909,17.857142857142858,1.312978676575055e-08,0.00043497172683775554,0.0008833922261484099
SE,SE,9.0,34.0,34.0,16.0,18.0,50.0,56.25,4.375111139976042e-07,0.1323529411764706,0.2647058823529412
MC,MC,1.0,3.0,3.0,1.0,2.0,50.0,100.0,1.28323580741197e-05,0.16666666666666666,0.3333333333333333
US,ZA,25.0,11437.0,224.0,5805.0,124.0,20.161290322580644,0.4306632213608958,6.463325399584169e-08,0.002143898464968699,0.004216562658121099
LB,LB,6.0,14.0,14.0,7.0,7.0,85.71428571428571,85.71428571428571,4.3759124689146116e-07,0.21428571428571427,0.42857142857142855
GR,US,1.0,6.0,11437.0,2.0,5632.0,0.01775568181818182,50.0,2.9502367778906424e-09,8.738967054094207e-05,0.0001774937877174299
SK,SK,1.0,4.0,4.0,1.0,3.0,33.33333333333333,100.0,9.167460721556165e-08,0.125,0.25
US,KE,6.0,11437.0,58.0,5805.0,30.0,20.0,0.10335917312661498,1.575574411890066e-08,0.0005219660722053066,0.0010282776349614395
US,AT,2.0,11437.0,8.0,5805.0,3.0,66.66666666666666,0.03445305770887166,5.932665609841391e-09,0.00017474879860200962,0.0003443526170798898
CA,GB,9.0,570.0,1333.0,261.0,675.0,1.3333333333333335,3.4482758620689653,8.618735827386717e-08,0.004729374671571204,0.009615384615384616
PH,PH,3.0,7.0,7.0,3.0,4.0,75.0,100.0,1.3873908279499872e-08,0.21428571428571427,0.42857142857142855
US,GU,6.0,11437.0,6.0,5805.0,6.0,100.0,0.10335917312661498,1.8270022695661643e-08,0.0005243380232456523,0.0010325245224574084
US,SE,7.0,11437.0,34.0,5805.0,18.0,38.88888888888889,0.12058570198105081,2.0677942533847193e-08,0.0006102345044024061,0.0012021294865189765
US,AU,59.0,11437.0,396.0,5805.0,214.0,27.570093457943923,1.016365202411714,1.6685339635602928e-07,0.004986055945237894,0.00980229273965775
IN,CA,1.0,583.0,570.0,301.0,309.0,0.3236245954692557,0.33222591362126247,7.122471530441412e-10,0.0008673026886383347,0.001639344262295082
ZA,IE,1.0,224.0,25.0,100.0,17.0,5.88235294117647,1.0,1.5748102424524306e-08,0.004016064257028112,0.008547008547008548
IL,US,8.0,53.0,11437.0,26.0,5632.0,0.14204545454545456,30.76923076923077,2.3718263344132882e-08,0.0006962576153176675,0.0014139271827500884
GB,AU,6.0,1333.0,396.0,658.0,214.0,2.803738317757009,0.911854103343465,6.507683100822493e-08,0.003470213996529786,0.006880733944954129
PR,PR,2.0,8.0,8.0,5.0,3.0,66.66666666666666,40.0,3.1311703625957905e-07,0.125,0.25
CH,US,7.0,22.0,11437.0,12.0,5632.0,0.12428977272727272,58.333333333333336,2.0782962175112755e-08,0.0006108735491753207,0.0012402551381998582
GB,IN,4.0,1333.0,583.0,658.0,282.0,1.4184397163120568,0.60790273556231,2.7908557296650827e-09,0.0020876826722338203,0.00425531914893617
NO,US,9.0,22.0,11437.0,13.0,5632.0,0.15980113636363638,69.23076923076923,2.6979434737015668e-08,0.0007854088489396981,0.0015943312666076173
US,NZ,5.0,11437.0,35.0,5805.0,22.0,22.727272727272727,0.08613264427217916,1.500796068759548e-08,0.00043584379358437936,0.000858074480864939
RO,RO,1.0,3.0,3.0,1.0,2.0,50.0,100.0,2.5831057444965383e-08,0.16666666666666666,0.3333333333333333
PK,PK,5.0,18.0,18.0,8.0,10.0,50.0,62.5,1.1543861330557094e-08,0.1388888888888889,0.2777777777777778
US,BD,2.0,11437.0,4.0,5805.0,3.0,66.66666666666666,0.03445305770887166,4.070951108764651e-09,0.000174809894240014,0.0003443526170798898
RS,RS,2.0,4.0,4.0,2.0,2.0,100.0,100.0,1.4398899924045802e-07,0.25,0.5
US,PK,4.0,11437.0,18.0,5805.0,10.0,40.0,0.06890611541774332,7.342078665560169e-09,0.00034919249236141424,0.0006878761822871883
US,IN,33.0,11437.0,583.0,5805.0,282.0,11.702127659574469,0.5684754521963824,1.9472963913044938e-08,0.002745424292845258,0.005421389847215377
MX,US,3.0,48.0,11437.0,19.0,5632.0,0.05326704545454545,15.789473684210526,6.581616791364757e-09,0.000261210274270788,0.0005308794903556893
US,HK,14.0,11437.0,153.0,5805.0,78.0,17.94871794871795,0.24117140396210163,4.169807387929509e-08,0.0012079378774805867,0.0023797382287948326
CU,US,1.0,6.0,11437.0,3.0,5632.0,0.01775568181818182,33.33333333333333,2.9448748349566985e-09,8.738967054094207e-05,0.0001774622892635315
BR,BR,1.0,6.0,6.0,2.0,4.0,25.0,50.0,2.369112156313906e-09,0.08333333333333333,0.16666666666666666
HR,HR,2.0,6.0,6.0,2.0,4.0,50.0,100.0,2.4585125998770745e-07,0.16666666666666666,0.3333333333333333
PG,PG,1.0,2.0,2.0,1.0,1.0,100.0,100.0,5.697285664979776e-08,0.25,0.5
DE,GB,3.0,88.0,1333.0,41.0,675.0,0.4444444444444444,7.317073170731707,2.0004373756278073e-08,0.00211118930330753,0.004189944134078212
SE,US,5.0,34.0,11437.0,16.0,5632.0,0.08877840909090909,31.25,1.4769958952747995e-08,0.0004358817888588615,0.0008852691218130312
WS,WS,1.0,2.0,2.0,1.0,1.0,100.0,100.0,2.5368219709077257e-06,0.25,0.5
DE,SK,2.0,88.0,4.0,41.0,3.0,66.66666666666666,4.878048780487805,2.257670865723761e-08,0.021739130434782608,0.045454545454545456
HK,US,15.0,153.0,11437.0,75.0,5632.0,0.26633522727272724,20.0,4.4676507727816165e-08,0.0012942191544434857,0.0026283511477133343
US,FR,4.0,11437.0,18.0,5805.0,7.0,57.14285714285714,0.06890611541774332,1.011891214307656e-08,0.00034919249236141424,0.0006882312456985547
CA,NL,4.0,570.0,72.0,261.0,46.0,8.695652173913043,1.532567049808429,7.283041118302224e-08,0.006230529595015576,0.013029315960912053
ZA,US,8.0,224.0,11437.0,100.0,5632.0,0.14204545454545456,8.0,2.0682641278669342e-08,0.0006860475087899837,0.0013956734124214933
US,JP,8.0,11437.0,55.0,5805.0,29.0,27.586206896551722,0.13781223083548663,1.7601587684331032e-08,0.0006961364427427776,0.0013712718546451835
SG,US,4.0,18.0,11437.0,8.0,5632.0,0.07102272727272728,50.0,1.1978088769687741e-08,0.00034919249236141424,0.0007092198581560284
CN,AU,4.0,135.0,396.0,87.0,214.0,1.8691588785046727,4.597701149425287,2.8108061021788154e-09,0.007532956685499058,0.013289036544850499
GB,CA,9.0,1333.0,570.0,658.0,309.0,2.912621359223301,1.3677811550151975,8.618735827386717e-08,0.004729374671571204,0.009307135470527405
US,ES,8.0,11437.0,25.0,5805.0,16.0,50.0,0.13781223083548663,2.1315354315116565e-08,0.0006979584714709475,0.001374334306820134
SG,SG,2.0,18.0,18.0,8.0,10.0,20.0,25.0,1.7532881604483088e-07,0.05555555555555555,0.1111111111111111
FR,GB,2.0,18.0,1333.0,11.0,675.0,0.2962962962962963,18.181818181818183,1.493715654435814e-08,0.0014803849000740192,0.0029154518950437317
SE,BY,1.0,34.0,1.0,16.0,1.0,100.0,6.25,5.062699252021624e-08,0.02857142857142857,0.058823529411764705
IQ,IQ,1.0,4.0,4.0,2.0,2.0,50.0,50.0,1.271948003376157e-08,0.125,0.25
GB,IE,3.0,1333.0,25.0,658.0,17.0,17.647058823529413,0.4559270516717325,4.1796788777796275e-08,0.0022091310751104565,0.0044444444444444444
US,AE,1.0,11437.0,6.0,5805.0,4.0,25.0,0.01722652885443583,2.9584918971581354e-09,8.738967054094207e-05,0.00017214666896195557
AU,CO,1.0,396.0,21.0,182.0,13.0,7.6923076923076925,0.5494505494505495,1.320938526823308e-08,0.002398081534772182,0.005128205128205128
IE,IE,6.0,25.0,25.0,8.0,17.0,35.294117647058826,75.0,6.071099864735895e-07,0.12,0.24
CN,HK,4.0,135.0,153.0,87.0,78.0,5.128205128205128,4.597701149425287,2.8465245074373993e-09,0.013888888888888888,0.024242424242424242
BE,US,4.0,14.0,11437.0,8.0,5632.0,0.07102272727272728,50.0,1.1774278439985111e-08,0.0003493144703519343,0.0007092198581560284
VE,VE,1.0,2.0,2.0,1.0,1.0,100.0,100.0,1.7534121136720242e-08,0.25,0.5
DE,US,9.0,88.0,11437.0,41.0,5632.0,0.15980113636363638,21.951219512195124,2.187799110120977e-08,0.0007809110629067246,0.0015864621893178213
GB,IQ,1.0,1333.0,4.0,658.0,2.0,50.0,0.1519756838905775,9.42114701560485e-09,0.0007479431563201197,0.0015151515151515152
US,UZ,1.0,11437.0,1.0,5805.0,1.0,100.0,0.01722652885443583,2.7638038855285165e-09,8.742787200559538e-05,0.0001722356183258698
HU,HU,2.0,4.0,4.0,2.0,2.0,100.0,100.0,1.0235467964059997e-07,0.25,0.5
RU,AU,1.0,12.0,396.0,7.0,214.0,0.46728971962616817,14.285714285714285,5.89143816262257e-09,0.0024509803921568627,0.004524886877828055
GR,GR,1.0,6.0,6.0,2.0,4.0,25.0,50.0,4.6657799196403394e-08,0.08333333333333333,0.16666666666666666
US,MX,10.0,11437.0,48.0,5805.0,29.0,34.48275862068966,0.17226528854435832,2.1938722637882526e-08,0.0008707009142359599,0.0017140898183064792
RU,US,1.0,12.0,11437.0,7.0,5632.0,0.01775568181818182,14.285714285714285,2.115895832907774e-09,8.734387282732117e-05,0.00017733640716439085
BE,CH,1.0,14.0,22.0,8.0,10.0,10.0,12.5,4.9853214687335346e-08,0.027777777777777776,0.05555555555555555
HK,JP,2.0,153.0,55.0,75.0,29.0,6.896551724137931,2.666666666666667,1.49507748354927e-08,0.009615384615384616,0.019230769230769232
GB,MX,9.0,1333.0,48.0,658.0,29.0,31.03448275862069,1.3677811550151975,4.6293930638338675e-08,0.0065170166545981175,0.013100436681222707
CA,MX,1.0,570.0,48.0,261.0,29.0,3.4482758620689653,0.38314176245210724,6.054559170543799e-09,0.0016181229773462784,0.0034482758620689655
SI,SI,3.0,8.0,8.0,3.0,5.0,60.0,100.0,7.184093841507395e-07,0.1875,0.375
GB,PK,1.0,1333.0,18.0,658.0,10.0,10.0,0.1519756838905775,3.5285849591320878e-09,0.0007401924500370096,0.0014970059880239522
HK,AU,1.0,153.0,396.0,75.0,214.0,0.46728971962616817,1.3333333333333335,3.042129816988208e-08,0.0018214936247723133,0.0034602076124567475
CY,US,1.0,1.0,11437.0,1.0,5632.0,0.01775568181818182,100.0,3.035471629028164e-09,8.742787200559538e-05,0.00017752529735487306
DK,DK,1.0,3.0,3.0,1.0,2.0,50.0,100.0,8.593201780580154e-08,0.16666666666666666,0.3333333333333333
NG,ZA,1.0,90.0,224.0,44.0,124.0,0.8064516129032258,2.272727272727273,3.853239820802924e-09,0.0031847133757961785,0.005952380952380952
TW,TW,1.0,8.0,8.0,3.0,5.0,20.0,33.33333333333333,2.0925410370315312e-08,0.0625,0.125
ZA,ZW,1.0,224.0,4.0,100.0,3.0,33.33333333333333,1.0,1.3660504604286738e-08,0.0043859649122807015,0.009708737864077669
US,CH,4.0,11437.0,22.0,5805.0,10.0,40.0,0.06890611541774332,1.1875978385778718e-08,0.0003490705995287547,0.0006878761822871883
CN,GB,2.0,135.0,1333.0,87.0,675.0,0.2962962962962963,2.2988505747126435,1.3656077378966946e-09,0.0013623978201634877,0.0026246719160104987
IT,US,6.0,35.0,11437.0,19.0,5632.0,0.1065340909090909,31.57894736842105,1.5442547944845366e-08,0.0005230125523012552,0.0010617589807113785
AT,US,2.0,8.0,11437.0,5.0,5632.0,0.03551136363636364,40.0,5.932665609841391e-09,0.00017474879860200962,0.0003547986517651233
AT,GB,2.0,8.0,1333.0,5.0,675.0,0.2962962962962963,40.0,2.641607602081756e-08,0.0014914243102162564,0.0029411764705882353
AU,NZ,2.0,396.0,35.0,182.0,22.0,9.090909090909092,1.098901098901099,6.60473472958086e-08,0.004640371229698376,0.00980392156862745
EG,EG,3.0,6.0,6.0,3.0,3.0,100.0,100.0,1.4942014077708216e-08,0.25,0.5
US,BM,1.0,11437.0,1.0,5805.0,1.0,100.0,0.01722652885443583,3.0459625916622664e-09,8.742787200559538e-05,0.0001722356183258698
SA,SA,1.0,3.0,3.0,1.0,2.0,50.0,100.0,1.4590647138388903e-08,0.16666666666666666,0.3333333333333333
BE,BE,3.0,14.0,14.0,8.0,6.0,50.0,37.5,1.3061588437185298e-07,0.10714285714285714,0.21428571428571427
GH,GH,2.0,4.0,4.0,2.0,2.0,100.0,100.0,3.2875426854542277e-08,0.25,0.5
CU,CU,2.0,6.0,6.0,3.0,3.0,66.66666666666666,66.66666666666666,8.823412890812118e-08,0.16666666666666666,0.3333333333333333
SG,IN,1.0,18.0,583.0,8.0,282.0,0.3546099290780142,12.5,7.287985276794652e-10,0.0016638935108153079,0.0034482758620689655
IN,AU,3.0,583.0,396.0,301.0,214.0,1.4018691588785046,0.9966777408637874,2.1555098920045645e-09,0.0030643513789581204,0.005825242718446602
US,NO,5.0,11437.0,22.0,5805.0,9.0,55.55555555555556,0.08613264427217916,1.4988574853897593e-08,0.0004363382494109434,0.0008599931200550396
LV,LV,1.0,2.0,2.0,1.0,1.0,100.0,100.0,2.6139840829281224e-07,0.25,0.5
CA,IN,1.0,570.0,583.0,261.0,282.0,0.3546099290780142,0.38314176245210724,7.122471530441412e-10,0.0008673026886383347,0.001841620626151013
IM,IM,1.0,2.0,2.0,1.0,1.0,100.0,100.0,5.911283457864372e-06,0.25,0.5
GB,ZA,4.0,1333.0,224.0,658.0,124.0,3.225806451612903,0.60790273556231,3.1899789999694956e-08,0.002569043031470777,0.005115089514066497
CN,IN,12.0,135.0,583.0,87.0,282.0,4.25531914893617,13.793103448275861,4.341325496264496e-09,0.016713091922005572,0.032520325203252036
MX,GB,5.0,48.0,1333.0,19.0,675.0,0.7407407407407408,26.31578947368421,2.5718850354632597e-08,0.003620564808110065,0.007204610951008645
US,IL,7.0,11437.0,53.0,5805.0,27.0,25.925925925925924,0.12058570198105081,2.075348042611627e-08,0.0006092254134029591,0.0012002743484224967
US,VG,1.0,11437.0,1.0,5805.0,1.0,100.0,0.01722652885443583,3.046277033191683e-09,8.742787200559538e-05,0.0001722356183258698
GB,BR,1.0,1333.0,6.0,658.0,4.0,25.0,0.1519756838905775,3.5986247668325063e-09,0.0007468259895444362,0.0015105740181268882
CA,CO,1.0,570.0,21.0,261.0,13.0,7.6923076923076925,0.38314176245210724,1.1372850310942257e-08,0.001692047377326565,0.0036496350364963502
NG,US,4.0,90.0,11437.0,44.0,5632.0,0.07102272727272728,9.090909090909092,7.558534395796705e-09,0.00034701136462219137,0.0007047216349541931
IN,AE,1.0,583.0,6.0,301.0,4.0,25.0,0.33222591362126247,7.266447566462822e-10,0.001697792869269949,0.003278688524590164
SD,SD,1.0,2.0,2.0,1.0,1.0,100.0,100.0,1.1678630801062045e-08,0.25,0.5
GB,NL,3.0,1333.0,72.0,658.0,46.0,6.521739130434782,0.4559270516717325,3.564331520613331e-08,0.002135231316725979,0.004261363636363636
US,TW,2.0,11437.0,8.0,5805.0,5.0,40.0,0.03445305770887166,5.67965737875798e-09,0.00017474879860200962,0.00034423407917383823
AU,GB,7.0,396.0,1333.0,182.0,675.0,1.037037037037037,3.8461538461538463,7.592296950959575e-08,0.004048582995951417,0.008168028004667444
MA,ES,1.0,1.0,25.0,1.0,16.0,6.25,100.0,1.1969088631699773e-08,0.038461538461538464,0.058823529411764705
GB,CH,2.0,1333.0,22.0,658.0,10.0,20.0,0.303951367781155,2.652194982426357e-08,0.0014760147601476014,0.0029940119760479044
IN,GB,4.0,583.0,1333.0,301.0,675.0,0.5925925925925926,1.3289036544850499,2.7908557296650827e-09,0.0020876826722338203,0.004098360655737705
GB,DE,3.0,1333.0,88.0,658.0,47.0,6.382978723404255,0.4559270516717325,2.0004373756278073e-08,0.00211118930330753,0.00425531914893617
GB,IT,1.0,1333.0,35.0,658.0,16.0,6.25,0.1519756838905775,7.8658525414896e-09,0.0007309941520467836,0.001483679525222552
JP,US,5.0,55.0,11437.0,26.0,5632.0,0.08877840909090909,19.230769230769234,1.1000992302706895e-08,0.000435085276714236,0.0008837044892188052
US,PL,3.0,11437.0,9.0,5805.0,7.0,42.857142857142854,0.05167958656330749,8.192012090798175e-09,0.00026210029704700334,0.0005161734342739161
AU,HK,1.0,396.0,153.0,182.0,78.0,1.282051282051282,0.5494505494505495,3.042129816988208e-08,0.0018214936247723133,0.0038461538461538464
US,SG,5.0,11437.0,18.0,5805.0,10.0,50.0,0.08613264427217916,1.4972610962109675e-08,0.00043649061545176777,0.0008598452278589854
US,NP,1.0,11437.0,9.0,5805.0,6.0,16.666666666666664,0.01722652885443583,2.8023117603611615e-09,8.736676568233443e-05,0.00017208742040956807
US,CO,7.0,11437.0,21.0,5805.0,13.0,53.84615384615385,0.12058570198105081,1.8490197894407055e-08,0.0006109268633269332,0.0012031625988312134
US,IT,5.0,11437.0,35.0,5805.0,16.0,31.25,0.08613264427217916,1.2868789954037804e-08,0.00043584379358437936,0.0008589589417625838
CO,US,4.0,21.0,11437.0,8.0,5632.0,0.07102272727272728,50.0,1.0565827368232603e-08,0.00034910106475824753,0.0007092198581560284
US,VI,3.0,11437.0,4.0,5805.0,3.0,100.0,0.05167958656330749,9.136699070335387e-09,0.00026221484136002097,0.0005165289256198347
ES,US,1.0,25.0,11437.0,9.0,5632.0,0.01775568181818182,11.11111111111111,2.6644192893895706e-09,8.724480893386844e-05,0.0001772735330615139
CA,NG,1.0,570.0,90.0,261.0,46.0,2.1739130434782608,0.38314176245210724,4.191943017610676e-09,0.0015151515151515152,0.003257328990228013
AU,IL,1.0,396.0,53.0,182.0,27.0,3.7037037037037033,0.5494505494505495,2.9054896233779414e-08,0.0022271714922048997,0.004784688995215311
US,RU,1.0,11437.0,12.0,5805.0,5.0,20.0,0.01722652885443583,2.115895832907774e-09,8.734387282732117e-05,0.00017211703958691912
EC,AU,1.0,1.0,396.0,1.0,214.0,0.46728971962616817,100.0,2.3398397804069725e-08,0.0025188916876574307,0.004651162790697674
IN,PL,1.0,583.0,9.0,301.0,7.0,14.285714285714285,0.33222591362126247,7.120536154042398e-10,0.0016891891891891893,0.003246753246753247
IT,GB,2.0,35.0,1333.0,19.0,675.0,0.2962962962962963,10.526315789473683,1.57317050829792e-08,0.0014619883040935672,0.002881844380403458
PS,US,4.0,5.0,11437.0,5.0,5632.0,0.07102272727272728,80.0,1.2014724200699371e-08,0.0003495892326516343,0.0007095973035302466
AU,ZA,1.0,396.0,224.0,182.0,124.0,0.8064516129032258,0.5494505494505495,1.1915744674999672e-08,0.0016129032258064516,0.0032679738562091504
IL,CN,1.0,53.0,135.0,26.0,48.0,2.083333333333333,3.8461538461538463,7.10849114242907e-10,0.005319148936170213,0.013513513513513514
ES,GB,1.0,25.0,1333.0,9.0,675.0,0.14814814814814814,11.11111111111111,8.778769101745635e-09,0.0007363770250368188,0.0014619883040935672
HK,CN,1.0,153.0,135.0,75.0,48.0,2.083333333333333,1.3333333333333335,7.116311268593498e-10,0.003472222222222222,0.008130081300813009
JP,KR,1.0,55.0,2.0,26.0,2.0,50.0,3.8461538461538463,5.618797335874213e-09,0.017543859649122806,0.03571428571428571
FR,US,6.0,18.0,11437.0,11.0,5632.0,0.1065340909090909,54.54545454545454,1.5178368214614842e-08,0.0005237887385421213,0.001063264221158958
IN,NP,2.0,583.0,9.0,301.0,6.0,33.33333333333333,0.6644518272425249,1.4336645587821623e-09,0.0033783783783783786,0.006514657980456026
JP,NZ,1.0,55.0,35.0,26.0,22.0,4.545454545454546,3.8461538461538463,7.62300106712105e-09,0.011111111111111112,0.020833333333333332
AU,CA,2.0,396.0,570.0,182.0,309.0,0.6472491909385114,1.098901098901099,3.1769445827606694e-08,0.002070393374741201,0.004073319755600814
PR,US,3.0,8.0,11437.0,5.0,5632.0,0.05326704545454545,60.0,9.051597263408876e-09,0.0002621231979030144,0.0005321979776476849
US,ZW,2.0,11437.0,4.0,5805.0,3.0,66.66666666666666,0.03445305770887166,5.83285956660611e-09,0.000174809894240014,0.0003443526170798898
NO,AU,1.0,22.0,396.0,13.0,214.0,0.46728971962616817,7.6923076923076925,3.256034742932638e-08,0.0023923444976076554,0.004405286343612335
IN,DE,1.0,583.0,88.0,301.0,47.0,2.127659574468085,0.33222591362126247,6.898690065899343e-10,0.0014903129657228018,0.0028735632183908046
NL,US,3.0,72.0,11437.0,26.0,5632.0,0.05326704545454545,11.538461538461538,8.681249528011315e-09,0.000260665566078721,0.0005302226935312832
AE,AE,1.0,6.0,6.0,2.0,4.0,25.0,50.0,5.1174301821324106e-08,0.08333333333333333,0.16666666666666666
