849588931263832064,500
2450621492,3733
1020058453,268
18965007,1541
1383272101,1551
800168637109633024,594
1045110787,119
325885589,1366
111527043,30
1189494217661407233,407
9130702,72
2786857361,602
467571978,138
1050900986368335873,121
918804624303382528,150
115570410,33
1133245400423522304,3
259289426,89
144372753,73
1084525988250353664,2221
702235316812275712,164
820876722811715585,92
222114873,8
1430460318,94
108852592,14
921718669285064704,237
141430206,2
169577772,5
992709868053200897,357
497879902,340
14173315,1371
105238911,183
75325535,10
14825995,85
605153786,652
444318175,506
17919972,437
1652178486,164
781582375218216960,2
509172345,296
967719352932843521,8
701188789541040128,194
18831926,3015
481468455,94
258871271,207
2699713946,738
9594042,55
399891924,246
120752528,120
82983193,75
99171807,95
1221097353136033793,249
2218954016,344
1329081377652756480,707
1173286656,4420
1161306562062766085,264
1936160797,66
791807198825447424,27
499649876,172
272338627,1376
183160736,75
2816791698,83
1197841360713203713,7
145670094,25
212954552,104
1185907813723377667,65
1015493765245460487,33
980437604205199363,595
397391153,5
72709676,154
2174481686,2388
880578687166537728,109
217448168,1336
15320603,120
3111211101,602
845833560611340293,317
361544166,2393
1099570025491423233,153
954908748878925824,44
748925574354051072,159
2214101007,358
1199243479714390021,18
3214420877,116
1126669722,62
16397038,110
2207986926,33
924378673,96
849516770360774656,13
3308278612,219
614671768,2
2876646681,5
52422182,321
2974960097,30
1652541,1810
51321668,547
88202346,5
1892453718,66
8820234,1
1223834982,73
215054230,131
104924567,1621
2452319527,613
1073218154636197889,1
4028645183,26
66643970,194
769156621024964608,33
893182521860665344,76
1237801450417381376,56
844551121427324929,408
1231884590236737536,733
133373873,40
1234992269641633793,41
1376131149026693122,72
297404250,701
967627254,247
80805229,1296
17834196,543
394245906,6415
413843852,4
2540898282,7
186562905,32
76748322,438
295338146,2
1253076787439042561,1
184789840,664
1714412587,57
2418563887,121
4572661156,37
145491746,62
1144649007182073856,87
16868756,1039
3063387886,493
301308940,244
954436818891694082,131
1145333375613509633,430
2411024755,2240
806043,188
141426483,5
39107287,97
107197388,449
279483060,188
1372231971389149185,452
851676443885096960,22
3120745861,40
838034617429032961,31
318673863,100
2308372142,316
1346439824,94
751848920280596480,623
16834659,220
1146088805801218048,535
1080095047767478272,2
552867482,36
17679977,47
76696156,16
38400130,118
951278052,243
263374636,25
1128757328,7
16664681,1296
4688143476,496
1090291692744466433,50
1177330973551267850,495
791900858,436
924644468262916101,437
4812709528,2
1057504856,27
844486678324658176,438
899386035284701185,15
-1,1
545081356,189
508065943,715
358545917,1718
392207046,529
201421060,660
1137754679570522114,22
440517737,196
851744330,114
22771961,700
22596600,205
47379940,14
754096535885885440,98
1325390465752043521,216
932044927,1306
144376833,411
1171133884773351425,492
3992290877,242
96244690,1153
159383070,34
1027051810874449921,12
461841349,105
485737492,23
1081812420698333184,4
2264497056,223
737358300,73
33842184,73
73735830,6
333956600,7
1133676612468269057,384
14677919,382
2653240458,328
45500908,275
181253990,41
1216338857202978816,13
1236680458794086401,2
3243658266,17
15120481,9
1135209372802572289,3
1237523531178573824,53
2811559122,227
3376813813,59
106669711,157
1235506678944026624,166
950045527357427712,26
4043099532,22
47739450,86
1348065717694959619,19
14224719,537
111078516,44
25073877,22323
800767876147777536,8
1232950329483898881,237
3026432061,1119
872086682,240
441018563,4
36686040,115
487843025,293
903039733097537536,9
1230871455384195072,8
1205226529455632385,936
357504905,564
170887382,25
784134859769905152,119
24928809,107
351172025,824
20066204,973
377920202,253
1272188603511300102,105
114782468,1229
1216899190913060867,2214
389230624,88
774097036614393858,176
15392486,530
1132885444574797825,2655
838527864,2
3005092184,17
146569971,4720
2174101519,21
14469954,227
26050644,150
288277167,1418
57243327,1073
975200486,502
14105071,1310
299273962,1556
71287915,941
238497099,413
1558237224,468
130979339,326
948117263063965696,15
2342770542,3
2722960329,9
285577145,174
970903021948407813,901
817661098988019712,65
36714254,150
169622154,34
244332572,1097
858590623997214720,91
2617118672,239
1120097421709725697,186
1089535733738684416,294
64660447,282
199136257,632
21765161,49
1178158539988197379,2416
288480803,123
49751648,517
3339096239,0
3031071234,14593
2909995017,166
947079897868132352,152
3189553508,146
2878283334,85
1413545453375852547,0
1263245809627389954,11
133998087,188
1307532272703172610,1298
4866620944,2741
918525076672102400,46
4721313463,1029
21059255,391
1372235444,809
81164801,210
1245119401793372160,42
8116480,105
76558553,421
1082294732531761153,92
760337630,704
2718763167,67
15952856,80
496392767,9
1101001020078022656,20
881697155387445248,102
29873662,47
844916583344549888,19
2558285634,23
784615920333385728,52
328173444,323
1190076685896572929,255
32867753,391
3392051356,22
898533348,687
32286534,1076
625392269,57
242434448,1001
993137216309383169,117
23027602,646
1068155700168126464,7
1177488341962375168,326
1452147739,37
822785476805480448,141
17813487,180
59454028,15
150397339,1499
801603497061969920,133
13769472,1070
191729517,1409
15115280,981
1217028908,2261
185030043,126
1052782638988226560,144
18503004,35
46317318,0
131556177,17
292929271,602
1238954802173882368,214
759251,3381
4125021502,44
2617066206,1077
1213348185302687745,1
16343974,762
56050791,341
357395757,325
2219865854,69
266946216,3
964116547798052864,53
1070895459626090497,7
1133071729474121729,13
248113252,32
1266795257896865792,54
576532550,7
37190669,167
864455966435180545,256
36169080,65
128210599,1937
775280653113839620,25
434027266,6
221338206,494
23626626,621
113614409,197
158003337,302
3224616765,156
1170529778379587584,515
1193721035490807808,89
21118022,45
37621971,15
1073496504378290176,1124
1173516169145307137,8
1210823074179760129,194
1367416924007772172,13
1281490049901580289,104
2233154425,423
1259567368935747587,175
1100654987229700096,60
995398071537291266,551
18839785,5752
1262136570,77
1425770676,23
848612354380222466,32
50317463,45
952182177634095109,552
18820392,964
28637019,11
197823769,375
4170021140,91
2336106686,20
131295452,120
467336272,8
1137298575287865344,1108
16129920,1066
1177652811800051712,2179
517443026,27
1299729485965778948,2
51744302,90
894450550032519170,654
402810988,428
1128581330093203456,3
1070412789229989889,35
3260518932,115
446556781,700
109030247,39
112018864,319
39308549,411
3146418286,496
33884545,311
280749211,279
1284906050836021249,1
59545968,591
1235663255252525056,39
114821589,45
804622927,81
26378459,34
22058343,38
2637845,1
740729003066150913,2
737426413813399552,1
1163859696157155328,235
1353758662624423936,352
65871931,20
151951685,426
48325671,268
1324757638681251840,994
31565351,208
607229707,2536
3156535,4392
1177355334035365888,10
811119008,80
839299289792774144,219
1343302269891129345,718
811414973985550336,517
857375725,386
890891,45
308224384,205
18872613,196
1256073062492991489,8
982188584,12
850425172268118017,886
531041640,761
2535024576,182
33537967,179
364706524,827
18901882,332
857213010028273664,925
896568559710687236,54
376596262,258
29943926,30
871979430,1443
4769462894,3
1065720223741882368,2788
341190477,90
1218742388,44
16244449,718
53082555,690
2160653996,39
1267050087391416320,19
481397009,182
1241428897578844165,190
231493980,1318
576843252,119
4882762672,3
710123736175783938,12441
327545905,613
91870669,144
2978554595,305
3429997805,51
42971403,454
1055208006613458947,17
231096166,33
815213713,9
138943104,195
33674587,98
241993704,693
865704866999668736,618
1403815299678445568,382
109525208,442
140381529967844556,137
109345746,26
7150092,10
47475039,850
22852908,428
1013108968900702211,100
1366351431695966211,17
101310896890070221,51
779892669250101248,32
1216709608296701953,77
226997276,61
1016848920,3
705365255489196033,26
934399189,17
102128926,846
204444440,266
1257145075144032256,63
20444444,9368
1199399070911078402,270
3401548312,164
1121371802,33
1235226256926441472,7
586707638,591
1041821409608196099,356
