Source,Destination,Number of Tweets,All Degree of Source,All Degree of Destination,Vi - Out Degree of Source,Vj - In Degree of Destination,Percentage of Incoming at Destination (Total Tweet / Vj),Percentage of Outgoing From Source (Total Tweet / Vi),Tweets Per Population,Cij (All Degrees),Cij
US,AU,458.0,98504.0,4245.0,49904.0,2128.0,21.522556390977442,0.9177621032382174,1.2952348395095155e-06,0.004457464306221959,0.008802275522755228
ID,ID,19.0,55.0,55.0,25.0,30.0,63.33333333333333,76.0,3.510385241944324e-08,0.17272727272727273,0.34545454545454546
PH,PH,102.0,230.0,230.0,113.0,117.0,87.17948717948718,90.2654867256637,4.7171288150299564e-07,0.2217391304347826,0.4434782608695652
PR,PR,29.0,127.0,127.0,65.0,62.0,46.774193548387096,44.61538461538462,4.540197025763896e-06,0.1141732283464567,0.2283464566929134
US,SE,49.0,98504.0,316.0,49904.0,175.0,28.000000000000004,0.09818852196216736,1.4474559773693035e-07,0.0004958510422991298,0.000978454042612672
JP,JP,108.0,318.0,318.0,159.0,159.0,67.9245283018868,67.9245283018868,4.276721934770629e-07,0.16981132075471697,0.33962264150943394
GB,DE,23.0,9292.0,796.0,4629.0,422.0,5.450236966824645,0.49686757399006265,1.5336686546479857e-07,0.002279936558287074,0.00455355375173233
US,ZA,171.0,98504.0,2709.0,49904.0,1393.0,12.275664034458005,0.3426579031740943,4.4209145733155723e-07,0.0016895062887178525,0.0033335282765073982
FI,FI,77.0,167.0,167.0,80.0,87.0,88.50574712643679,96.25,6.97424095803246e-06,0.23053892215568864,0.46107784431137727
US,IN,406.0,98504.0,6874.0,49904.0,3422.0,11.864406779661017,0.813562039115101,2.395764651120074e-07,0.0038527965989105886,0.00761354686269362
IN,US,385.0,6874.0,98504.0,3452.0,48600.0,0.7921810699588477,11.15295480880649,2.2718457898552427e-07,0.003653514016208317,0.0073964497041420114
GB,US,941.0,9292.0,98504.0,4629.0,48600.0,1.9362139917695471,20.328364657593433,2.381832698410815e-06,0.008729451927715313,0.017678333239399574
BR,BR,35.0,109.0,109.0,53.0,56.0,62.5,66.0377358490566,8.291892547098672e-08,0.16055045871559634,0.3211009174311927
CN,US,41.0,137.0,98504.0,78.0,48600.0,0.08436213991769548,52.56410256410257,2.3754971207894335e-08,0.00041564866536227327,0.0008422696084473478
CA,US,603.0,6057.0,98504.0,2727.0,48600.0,1.2407407407407407,22.112211221122113,1.6483120648912304e-06,0.00576696856380486,0.011748202700333159
FR,FR,29.0,140.0,140.0,72.0,68.0,42.64705882352941,40.27777777777778,2.162246411181695e-07,0.10357142857142858,0.20714285714285716
CO,CO,31.0,105.0,105.0,52.0,53.0,58.490566037735846,59.61538461538461,3.0790964453063177e-07,0.14761904761904762,0.29523809523809524
PA,US,5.0,43.0,98504.0,20.0,48600.0,0.0102880658436214,25.0,1.5038228892202073e-08,5.07372116857946e-05,0.00010283833813245579
AU,US,384.0,4245.0,98504.0,2117.0,48600.0,0.7901234567901235,18.138875767595657,1.0859610881477161e-06,0.0037372626497581486,0.007571425754677919
US,CU,43.0,98504.0,130.0,49904.0,86.0,50.0,0.08616543764026932,1.2662961790313803e-07,0.0004359551473122858,0.0008601720344068814
ZW,ZW,24.0,76.0,76.0,37.0,39.0,61.53846153846154,64.86486486486487,8.193661001478409e-07,0.15789473684210525,0.3157894736842105
UA,UA,1.0,2.0,2.0,1.0,1.0,100.0,100.0,1.1265027687748303e-08,0.25,0.5
BG,BG,2.0,6.0,6.0,2.0,4.0,50.0,100.0,1.4335353519135762e-07,0.16666666666666666,0.3333333333333333
NZ,NZ,66.0,199.0,199.0,86.0,113.0,58.4070796460177,76.74418604651163,6.7114093959731546e-06,0.1658291457286432,0.3316582914572864
IQ,IQ,10.0,32.0,32.0,13.0,19.0,52.63157894736842,76.92307692307693,1.271948003376157e-07,0.15625,0.3125
BM,BM,3.0,9.0,9.0,6.0,3.0,100.0,50.0,2.3467567821271004e-05,0.16666666666666666,0.3333333333333333
US,CA,1125.0,98504.0,6057.0,49904.0,3330.0,33.78378378378378,2.2543283103558833,3.075209076289609e-06,0.010759269708591158,0.02113311041815381
NA,NA,5.0,17.0,17.0,8.0,9.0,55.55555555555556,62.5,1.0021927978416775e-06,0.14705882352941177,0.29411764705882354
KE,KE,153.0,381.0,381.0,185.0,196.0,78.06122448979592,82.70270270270271,1.4550926177863713e-06,0.20078740157480315,0.4015748031496063
ES,US,18.0,180.0,98504.0,73.0,48600.0,0.037037037037037035,24.65753424657534,4.795954720901227e-08,0.00018240038912083014,0.0003698148871037331
SE,SE,102.0,316.0,316.0,141.0,175.0,58.285714285714285,72.3404255319149,4.958459291972848e-06,0.16139240506329114,0.3227848101265823
PK,PK,24.0,83.0,83.0,35.0,48.0,50.0,68.57142857142857,5.541053438667405e-08,0.14457831325301204,0.2891566265060241
US,NL,88.0,98504.0,462.0,49904.0,272.0,32.35294117647059,0.17633857005450465,2.546499861549986e-07,0.0008891942687387587,0.001753826530612245
TH,TH,9.0,36.0,36.0,16.0,20.0,45.0,56.25,6.463141665372362e-08,0.125,0.25
IN,NL,6.0,6874.0,462.0,3452.0,272.0,2.2058823529411766,0.17381228273464658,4.3360414677730466e-09,0.0008178844056706652,0.001611170784103115
BD,BD,11.0,41.0,41.0,12.0,29.0,37.93103448275862,91.66666666666666,3.373277828970165e-08,0.13414634146341464,0.2682926829268293
NO,NO,69.0,214.0,214.0,98.0,116.0,59.48275862068966,70.40816326530613,6.4511351754035606e-06,0.16121495327102803,0.32242990654205606
MY,MY,25.0,77.0,77.0,36.0,41.0,60.97560975609756,69.44444444444444,3.9123903744304694e-07,0.16233766233766234,0.3246753246753247
KR,KR,191.0,416.0,416.0,201.0,215.0,88.83720930232558,95.02487562189054,1.8468703515191852e-06,0.22956730769230768,0.45913461538461536
IN,CH,3.0,6874.0,379.0,3452.0,197.0,1.5228426395939088,0.08690614136732329,2.181829946245252e-09,0.00041362194953812215,0.000822143052891203
US,AE,7.0,98504.0,37.0,49904.0,24.0,29.166666666666668,0.014026931708881052,2.070944328010695e-08,7.103642138805168e-05,0.0001402018907226406
US,HK,36.0,98504.0,346.0,49904.0,179.0,20.11173184357542,0.07213850593138826,1.072236185467588e-07,0.0003641881638846737,0.000718806780743965
GR,GR,11.0,65.0,65.0,18.0,47.0,23.404255319148938,61.111111111111114,5.132357911604373e-07,0.08461538461538462,0.16923076923076924
CZ,CZ,7.0,21.0,21.0,11.0,10.0,70.0,63.63636363636363,3.2803143928292704e-07,0.16666666666666666,0.3333333333333333
NO,CH,2.0,214.0,379.0,98.0,197.0,1.015228426395939,2.0408163265306123,1.4365000882011053e-07,0.003372681281618887,0.006779661016949152
US,NG,76.0,98504.0,1067.0,49904.0,546.0,13.91941391941392,0.15229240141070857,1.436121535201374e-07,0.000763274447379257,0.001506442021803766
BS,BS,3.0,10.0,10.0,4.0,6.0,50.0,75.0,3.851269121551189e-06,0.15,0.3
GL,GL,2.0,6.0,6.0,4.0,2.0,100.0,50.0,1.7785682525566917e-05,0.16666666666666666,0.3333333333333333
US,SD,13.0,98504.0,33.0,49904.0,22.0,59.09090909090909,0.026050016030779097,3.503544877274205e-08,0.0001319301379177365,0.0002603853703481152
IN,GB,43.0,6874.0,9292.0,3452.0,4663.0,0.922153120308814,1.2456546929316339,3.000169909389964e-08,0.002659903501175306,0.00529882932840419
GB,LB,1.0,9292.0,57.0,4629.0,27.0,3.7037037037037033,0.02160293799956794,1.3570340598450392e-08,0.00010696331158412665,0.0002147766323024055
GB,CA,92.0,9292.0,6057.0,4629.0,3330.0,2.7627627627627627,1.9874702959602506,8.810263290217533e-07,0.005993875822529155,0.011559241110692299
DE,IT,2.0,796.0,250.0,374.0,134.0,1.4925373134328357,0.53475935828877,1.3944065264639708e-08,0.0019120458891013384,0.003937007874015748
IN,HK,5.0,6874.0,346.0,3452.0,179.0,2.793296089385475,0.14484356894553882,3.639208428088798e-09,0.0006925207756232687,0.0013770311209033324
MX,MX,26.0,177.0,177.0,91.0,86.0,30.23255813953488,28.57142857142857,1.0190042010329426e-07,0.07344632768361582,0.14689265536723164
QA,QA,1.0,3.0,3.0,2.0,1.0,100.0,50.0,1.765494954745068e-07,0.16666666666666666,0.3333333333333333
US,CO,14.0,98504.0,105.0,49904.0,53.0,26.41509433962264,0.028053863417762104,3.698039578881411e-08,0.00014197487044793073,0.000280241007266249
CH,AU,3.0,379.0,4245.0,182.0,2128.0,0.14097744360902253,1.6483516483516485,8.839352112026178e-08,0.0006487889273356401,0.0012987012987012987
GB,JP,3.0,9292.0,318.0,4629.0,159.0,1.8867924528301887,0.06480881399870382,1.553604513689265e-08,0.0003121748178980229,0.0006265664160401002
NP,NP,34.0,87.0,87.0,40.0,47.0,72.3404255319149,85.0,5.942246259967681e-07,0.19540229885057472,0.39080459770114945
HK,US,35.0,346.0,98504.0,167.0,48600.0,0.0720164609053498,20.958083832335326,1.0424518469823772e-07,0.00035407182599898836,0.0007176984436196609
US,MX,36.0,98504.0,177.0,49904.0,86.0,41.86046511627907,0.07213850593138826,7.897940149637709e-08,0.00036481186854612336,0.0007201440288057612
IE,IE,31.0,136.0,136.0,63.0,73.0,42.465753424657535,49.2063492063492,3.136734930113546e-06,0.11397058823529412,0.22794117647058823
FR,US,37.0,140.0,98504.0,72.0,48600.0,0.07613168724279835,51.388888888888886,9.359993732345818e-08,0.00037508616844410204,0.0007601906640368179
GL,US,2.0,6.0,98504.0,4.0,48600.0,0.00411522633744856,50.0,6.092067936256062e-09,2.0302507359658917e-05,4.1148876635667845e-05
RU,RU,16.0,89.0,89.0,38.0,51.0,31.372549019607842,42.10526315789473,5.5411817685284215e-08,0.0898876404494382,0.1797752808988764
HK,CA,2.0,346.0,6057.0,167.0,3330.0,0.06006006006006006,1.1976047904191618,4.434918043379796e-08,0.00031235358425737937,0.0005719187875321705
AG,AG,2.0,10.0,10.0,8.0,2.0,100.0,25.0,1.0296752404291687e-05,0.1,0.2
SE,US,26.0,316.0,98504.0,141.0,48600.0,0.053497942386831275,18.439716312056735,7.680378655428957e-08,0.00026310463468933414,0.0005334318130526661
US,BD,11.0,98504.0,41.0,49904.0,29.0,37.93103448275862,0.02204232125681308,2.239023109820558e-08,0.00011162413110761581,0.00022029519556205314
LB,LB,20.0,57.0,57.0,30.0,27.0,74.07407407407408,66.66666666666666,1.458637489638204e-06,0.17543859649122806,0.3508771929824561
HR,HR,8.0,20.0,20.0,10.0,10.0,80.0,80.0,9.834050399508298e-07,0.2,0.4
PT,PT,14.0,62.0,62.0,27.0,35.0,40.0,51.85185185185185,6.816355787285686e-07,0.11290322580645161,0.22580645161290322
VG,VG,1.0,17.0,17.0,12.0,5.0,20.0,8.333333333333332,1.665001665001665e-05,0.029411764705882353,0.058823529411764705
US,FR,32.0,98504.0,140.0,49904.0,68.0,47.05882352941176,0.06412311638345623,8.095129714461248e-08,0.00032439884838408823,0.0006403586008164572
IL,US,53.0,371.0,98504.0,202.0,48600.0,0.10905349794238683,26.237623762376238,1.5713349465488035e-07,0.0005360303413400758,0.0010860210647104626
AU,CA,47.0,4245.0,6057.0,2117.0,3330.0,1.4114114114114114,2.220122815304676,7.465819769487573e-07,0.00456222092797515,0.008628602900679273
TW,TW,64.0,175.0,175.0,68.0,107.0,59.813084112149525,94.11764705882352,1.33922626370018e-06,0.18285714285714286,0.3657142857142857
US,MU,1.0,98504.0,1.0,49904.0,1.0,100.0,0.0020038473869830073,3.0348531580533257e-09,1.0151768945738795e-05,2.003807233744114e-05
US,DE,114.0,98504.0,796.0,49904.0,422.0,27.014218009478675,0.22843860211606287,2.7712122061532376e-07,0.001148036253776435,0.0022652306958629736
US,PR,28.0,98504.0,127.0,49904.0,62.0,45.16129032258064,0.05610772683552421,8.448157445848283e-08,0.0002838864048828462,0.0005603810591202018
US,NO,28.0,98504.0,214.0,49904.0,116.0,24.137931034482758,0.05610772683552421,8.393601918182652e-08,0.00028363621629287465,0.0005597760895641743
DE,US,69.0,796.0,98504.0,374.0,48600.0,0.1419753086419753,18.449197860962567,1.677312651092749e-07,0.0006948640483383686,0.00140891085065545
CH,US,36.0,379.0,98504.0,182.0,48600.0,0.07407407407407407,19.78021978021978,1.0688380547200846e-07,0.00036406662419222717,0.000737977122709196
CH,GB,18.0,379.0,9292.0,182.0,4663.0,0.3860175852455501,9.89010989010989,2.3869754841837216e-07,0.0018612346189639127,0.0037151702786377707
BN,BN,1.0,2.0,2.0,1.0,1.0,100.0,100.0,1.1539748664274092e-06,0.25,0.5
AU,AT,1.0,4245.0,50.0,2117.0,30.0,3.3333333333333335,0.04723665564478035,2.9204435546307225e-08,0.00023282887077997672,0.0004657661853749418
ZA,US,114.0,2709.0,98504.0,1316.0,48600.0,0.2345679012345679,8.662613981762918,2.947276382210381e-07,0.0011263375258119017,0.002283836845901114
MC,MC,8.0,52.0,52.0,32.0,20.0,40.0,25.0,0.0001026588645929576,0.07692307692307693,0.15384615384615385
LV,GB,1.0,1.0,9292.0,1.0,4663.0,0.02144542140253056,100.0,1.454604823580145e-08,0.00010760787689658883,0.0002144082332761578
UG,UG,12.0,36.0,36.0,16.0,20.0,60.0,75.0,1.355332059291079e-07,0.16666666666666666,0.3333333333333333
US,SA,13.0,98504.0,38.0,49904.0,23.0,56.52173913043478,0.026050016030779097,3.5861272499021e-08,0.0001319234438107609,0.00026038015502633844
TR,US,10.0,132.0,98504.0,59.0,48600.0,0.0205761316872428,16.94915254237288,2.4291352148919164e-08,0.00010138286224096679,0.0002055118272056557
US,SR,19.0,98504.0,24.0,49904.0,24.0,79.16666666666666,0.03807310035267714,5.7782216060205054e-08,0.00019283858395582982,0.0003805479891043102
SG,SG,5.0,20.0,20.0,11.0,9.0,55.55555555555556,45.45454545454545,4.383220401120772e-07,0.125,0.25
US,CN,31.0,98504.0,137.0,49904.0,59.0,52.54237288135594,0.06211926899647323,1.796107579133474e-08,0.00031427094210318226,0.000620459139763425
CF,CF,1.0,3.0,3.0,1.0,2.0,50.0,100.0,1.0536996976935567e-07,0.16666666666666666,0.3333333333333333
IN,FI,1.0,6874.0,167.0,3452.0,87.0,1.1494252873563218,0.028968713789107762,7.288958760782779e-10,0.000142025280499929,0.00028256569652444194
US,BE,15.0,98504.0,131.0,49904.0,66.0,22.727272727272727,0.03005771080474511,4.415354414994417e-08,0.0001520758351497947,0.0003001801080648389
IN,DE,9.0,6874.0,796.0,3452.0,422.0,2.132701421800948,0.2607184241019699,6.2088210593094095e-09,0.0011734028683181225,0.0023231801755291687
GB,HK,12.0,9292.0,346.0,4629.0,179.0,6.70391061452514,0.2592352559948153,1.6141658115511186e-07,0.0012450715916165179,0.0024958402662229617
US,TR,21.0,98504.0,132.0,49904.0,73.0,28.767123287671232,0.04208079512664316,5.1011839512730244e-08,0.00021290401070603025,0.0004201932889128999
AU,DE,7.0,4245.0,796.0,2117.0,422.0,1.6587677725118484,0.33065658951346244,6.451784990467856e-08,0.0013886133703630231,0.0027569909413154787
GH,GH,6.0,21.0,21.0,9.0,12.0,50.0,66.66666666666666,9.862628056362684e-08,0.14285714285714285,0.2857142857142857
IT,US,29.0,250.0,98504.0,116.0,48600.0,0.05967078189300411,25.0,7.463898173341926e-08,0.0002936589910282115,0.0005952869693735118
PA,PA,7.0,43.0,43.0,20.0,23.0,30.434782608695656,35.0,8.242200111670037e-07,0.08139534883720931,0.16279069767441862
PE,PE,2.0,11.0,11.0,3.0,8.0,25.0,66.66666666666666,3.075933761981108e-08,0.09090909090909091,0.18181818181818182
IR,IR,6.0,22.0,22.0,10.0,12.0,50.0,60.0,3.618210918684738e-08,0.13636363636363635,0.2727272727272727
SA,US,5.0,38.0,98504.0,15.0,48600.0,0.0102880658436214,33.33333333333333,1.3792797115008075e-08,5.073978608106188e-05,0.00010284891494394734
NG,US,55.0,1067.0,98504.0,521.0,48600.0,0.11316872427983539,10.556621880998081,1.0392984794220469e-07,0.0005523696658665675,0.001119684045520246
CA,GB,46.0,6057.0,9292.0,2727.0,4663.0,0.9864893845164058,1.6868353502016868,4.4051316451087665e-07,0.0029969379112645776,0.0062246278755074425
US,IQ,7.0,98504.0,32.0,49904.0,19.0,36.84210526315789,0.014026931708881052,1.9045063847841956e-08,7.104002598035236e-05,0.0001402159325361056
AU,GB,59.0,4245.0,9292.0,2117.0,4663.0,1.265279862749303,2.7869626830420406,6.399221715808785e-07,0.004358425057250499,0.008702064896755162
GB,IE,8.0,9292.0,136.0,4629.0,73.0,10.95890410958904,0.17282350399654353,1.1145810340745674e-07,0.0008485362749257531,0.0017014036580178648
AE,AE,5.0,37.0,37.0,13.0,24.0,20.833333333333336,38.46153846153847,2.5587150910662053e-07,0.06756756756756757,0.13513513513513514
IN,CA,15.0,6874.0,6057.0,3452.0,3330.0,0.45045045045045046,0.4345307068366165,1.0683707295662119e-08,0.0011600030933415822,0.0022117369507519908
IN,IS,1.0,6874.0,2.0,3452.0,1.0,100.0,0.028968713789107762,7.316471433784404e-10,0.00014543339150668993,0.0002896032435563278
SK,SK,2.0,7.0,7.0,4.0,3.0,66.66666666666666,50.0,1.833492144311233e-07,0.14285714285714285,0.2857142857142857
GB,IN,20.0,9292.0,6874.0,4629.0,3422.0,0.5844535359438925,0.43205875999135884,1.3954278648325413e-08,0.0012371644191513053,0.0024841634579555335
ZA,AU,5.0,2709.0,4245.0,1316.0,2128.0,0.2349624060150376,0.3799392097264438,5.957872337499836e-08,0.0007190106413574921,0.0014518002322880372
BE,NL,2.0,131.0,462.0,65.0,272.0,0.7352941176470588,3.076923076923077,6.940370591498289e-08,0.003372681281618887,0.005934718100890208
ZA,CA,9.0,2709.0,6057.0,1316.0,3330.0,0.2702702702702703,0.6838905775075987,9.360614685356667e-08,0.001026694045174538,0.0019371502367628067
NZ,GB,1.0,199.0,9292.0,86.0,4663.0,0.02144542140253056,1.1627906976744187,1.3937009317099784e-08,0.00010536297545042672,0.0002105706464518846
GB,SI,2.0,9292.0,24.0,4629.0,15.0,13.333333333333334,0.04320587599913588,2.9018162772770185e-08,0.00021468441391155003,0.0004306632213608958
GB,CN,1.0,9292.0,137.0,4629.0,59.0,1.694915254237288,0.02160293799956794,6.828038689483473e-10,0.00010605578534309046,0.00021331058020477816
US,IL,30.0,98504.0,371.0,49904.0,169.0,17.75147928994083,0.06011542160949022,8.89434875404983e-08,0.0003034134007585335,0.0005991252770954406
US,KE,33.0,98504.0,381.0,49904.0,196.0,16.83673469387755,0.06612696377043925,8.665659265395364e-08,0.0003337209890276584,0.0006586826347305389
GR,ZA,1.0,65.0,2709.0,18.0,1393.0,0.07178750897343862,5.555555555555555,1.443530695929613e-08,0.0003604902667627974,0.0007087172218284905
CL,CL,1.0,4.0,4.0,1.0,3.0,33.33333333333333,100.0,2.6382386949625153e-08,0.125,0.25
CU,US,4.0,130.0,98504.0,44.0,48600.0,0.00823045267489712,9.090909090909092,1.1779499339826794e-08,4.055396719184054e-05,8.223007976317738e-05
US,ES,45.0,98504.0,180.0,49904.0,107.0,42.05607476635514,0.09017313241423533,1.1989886802253066e-07,0.0004560009728020753,0.0008998020435504189
VN,VN,2.0,14.0,14.0,7.0,7.0,28.57142857142857,28.57142857142857,1.0366765162684712e-08,0.07142857142857142,0.14285714285714285
LK,LK,1.0,2.0,2.0,1.0,1.0,100.0,100.0,2.2932623950832454e-08,0.25,0.5
KE,ZA,1.0,381.0,2709.0,185.0,1393.0,0.07178750897343862,0.5405405405405406,8.998288642477953e-09,0.00032362459546925567,0.0006337135614702154
SG,US,4.0,20.0,98504.0,11.0,48600.0,0.00823045267489712,36.36363636363637,1.1978088769687741e-08,4.059924485404571e-05,8.228590236777684e-05
US,AT,12.0,98504.0,50.0,49904.0,30.0,40.0,0.02404616864379609,3.559599365904834e-08,0.00012176065913103476,0.0002403172187287219
US,IT,41.0,98504.0,250.0,49904.0,134.0,30.597014925373134,0.0821577428663033,1.0552407762311e-07,0.00041517305628126455,0.000819377273272313
GB,AU,38.0,9292.0,4245.0,4629.0,2128.0,1.7857142857142856,0.8209116439835817,4.1215326305209123e-07,0.0028071212233138805,0.005623797543288442
CN,IN,3.0,137.0,6874.0,78.0,3422.0,0.08766803039158387,3.8461538461538463,1.085331374066124e-09,0.0004278990158322636,0.0008571428571428571
BE,US,11.0,131.0,98504.0,65.0,48600.0,0.02263374485596708,16.923076923076923,3.237926570995905e-08,0.00011152227910984944,0.00022603513818966403
GB,MX,13.0,9292.0,177.0,4629.0,86.0,15.11627906976744,0.28083819399438326,6.686901092204475e-08,0.00137290104551695,0.002757158006362672
CH,IN,3.0,379.0,6874.0,182.0,3422.0,0.08766803039158387,1.6483516483516485,2.181829946245252e-09,0.00041362194953812215,0.000832408435072142
US,TW,36.0,98504.0,175.0,49904.0,107.0,33.64485981308411,0.07213850593138826,1.0223383281764363e-07,0.0003648192624570577,0.0007198416348403352
AU,ZA,8.0,4245.0,2709.0,2117.0,1393.0,0.574300071787509,0.3778932451582428,9.532595739999738e-08,0.0011504170261719873,0.002279202279202279
EG,CA,1.0,56.0,6057.0,24.0,3330.0,0.03003003003003003,4.166666666666666,7.247567145719984e-09,0.0001635858007524947,0.0002981514609421586
BR,US,11.0,109.0,98504.0,53.0,48600.0,0.02263374485596708,20.754716981132077,2.039722482776166e-08,0.00011154715909667082,0.00022609088853719196
AU,HK,5.0,4245.0,346.0,2117.0,179.0,2.793296089385475,0.23618327822390173,1.521064908494104e-07,0.0010890873448050533,0.0021777003484320556
NZ,US,12.0,199.0,98504.0,86.0,48600.0,0.02469135802469136,13.953488372093023,3.6019105650229153e-08,0.00012157685176742348,0.00024647742677566444
JP,US,36.0,318.0,98504.0,159.0,48600.0,0.07407407407407407,22.641509433962266,7.920714457948965e-08,0.00036429135212806866,0.0007383252322648126
NG,IT,4.0,1067.0,250.0,521.0,134.0,2.9850746268656714,0.7677543186180422,1.531036043095526e-08,0.0030372057706909645,0.0061068702290076335
US,JP,38.0,98504.0,318.0,49904.0,159.0,23.89937106918239,0.07614620070535429,8.36075415005724e-08,0.000384529760579628,0.0007590436050576274
US,PL,18.0,98504.0,99.0,49904.0,50.0,36.0,0.03606925296569413,4.915207254478905e-08,0.00018255022666653146,0.0003603315049845858
VG,IN,1.0,17.0,6874.0,12.0,3422.0,0.029222676797194622,8.333333333333332,7.318245246610902e-10,0.00014511681903932666,0.00029120559114735004
AG,US,5.0,10.0,98504.0,8.0,48600.0,0.0102880658436214,62.5,1.522827298461642e-08,5.0754207523803726e-05,0.00010286372613561554
AU,IN,14.0,4245.0,6874.0,2117.0,3422.0,0.4091174751607247,0.6613131790269249,1.0059046162687966e-08,0.0012591060347153522,0.002527532045495577
US,FI,7.0,98504.0,167.0,49904.0,87.0,8.045977011494253,0.014026931708881052,2.0973164605182857e-08,7.094283021353792e-05,0.00014002520453681663
EC,US,8.0,11.0,98504.0,10.0,48600.0,0.01646090534979424,80.0,2.3147265055874532e-08,8.120590772978734e-05,0.00016457519029006376
GR,US,5.0,65.0,98504.0,18.0,48600.0,0.0102880658436214,27.77777777777778,1.4751183889453212e-08,5.0725887449400926e-05,0.00010284256859599325
ES,CA,2.0,180.0,6057.0,73.0,3330.0,0.06006006006006006,2.73972602739726,2.362222124872424e-08,0.000320666987333654,0.0005877167205406994
JO,JO,4.0,11.0,11.0,4.0,7.0,57.14285714285714,100.0,1.9798659511959083e-07,0.18181818181818182,0.36363636363636365
ZA,GB,17.0,2709.0,9292.0,1316.0,4663.0,0.3645721638430195,1.2917933130699089,1.3557410749870358e-07,0.0014165486209482543,0.0028432848302391706
IN,NP,5.0,6874.0,87.0,3452.0,47.0,10.638297872340425,0.14484356894553882,3.5841613969554056e-09,0.0007182876023559833,0.0014289797084881394
CA,ZA,12.0,6057.0,2709.0,2727.0,1393.0,0.8614501076812634,0.44004400440044,1.2480819580475556e-07,0.0013689253935660506,0.002912621359223301
SE,DE,1.0,316.0,796.0,141.0,422.0,0.23696682464454977,0.7092198581560284,1.0704546259332706e-08,0.0008992805755395684,0.0017761989342806395
