Source,Destination,Number of Tweets,All Degree of Source,All Degree of Destination,Vi - Out Degree of Source,Vj - In Degree of Destination,Percentage of Incoming at Destination (Total Tweet / Vj),Percentage of Outgoing From Source (Total Tweet / Vi),Tweets Per Population,Cij (All Degrees),Cij
ZA,ZA,497.0,1257.0,1257.0,594.0,663.0,74.96229260935144,83.67003367003367,4.243636295949317e-06,0.19769291964996022,0.39538583929992044
IL,NG,3.0,223.0,424.0,119.0,246.0,1.2195121951219512,2.5210084033613445,1.4284564786379405e-08,0.00463678516228748,0.00821917808219178
CA,US,241.0,1996.0,42365.0,948.0,20886.0,1.153882983816911,25.421940928270043,6.587781221207074e-07,0.005432699894051081,0.011037830905926537
JP,JP,52.0,442.0,442.0,110.0,332.0,15.66265060240964,47.27272727272727,2.0591624130377103e-07,0.058823529411764705,0.11764705882352941
FI,FI,26.0,57.0,57.0,29.0,28.0,92.85714285714286,89.65517241379311,2.3549385053096616e-06,0.22807017543859648,0.45614035087719296
GB,US,497.0,4064.0,42365.0,2071.0,20886.0,2.379584410609978,23.998068565910188,1.257992402880101e-06,0.010704516573693167,0.0216491701877423
CN,US,404.0,1595.0,42365.0,1451.0,20886.0,1.934310064157809,27.842866988283944,2.340733748290076e-07,0.009190172884440401,0.01808658279983883
KE,KE,90.0,235.0,235.0,122.0,113.0,79.64601769911505,73.77049180327869,8.559368339919831e-07,0.19148936170212766,0.3829787234042553
CN,NZ,12.0,1595.0,82.0,1451.0,52.0,23.076923076923077,0.8270158511371467,8.55534452372397e-09,0.007155635062611807,0.007984031936127744
US,HK,251.0,42365.0,1137.0,21479.0,668.0,37.5748502994012,1.1685832673774383,7.475868959787906e-07,0.0057698496620845014,0.011333363435228248
DE,DE,35.0,232.0,232.0,134.0,98.0,35.714285714285715,26.119402985074625,2.10506565525359e-07,0.07543103448275862,0.15086206896551724
UA,UA,3.0,8.0,8.0,3.0,5.0,60.0,100.0,3.379508306324491e-08,0.1875,0.375
BG,BG,2.0,4.0,4.0,2.0,2.0,100.0,100.0,1.4335353519135762e-07,0.25,0.5
NZ,NZ,18.0,82.0,82.0,30.0,52.0,34.61538461538461,60.0,1.8303843807199513e-06,0.10975609756097561,0.21951219512195122
CN,IN,802.0,1595.0,5864.0,1451.0,3434.0,23.35468841001747,55.27222605099931,2.9014525400034387e-07,0.10752111543102293,0.16417604912998976
FR,FR,21.0,98.0,98.0,48.0,50.0,42.0,43.75,1.565764642579848e-07,0.10714285714285714,0.21428571428571427
CO,CO,12.0,60.0,60.0,25.0,35.0,34.285714285714285,48.0,1.1919083014088972e-07,0.1,0.2
US,AT,14.0,42365.0,28.0,21479.0,20.0,70.0,0.06517994320033521,4.152865926888973e-08,0.0003302432005283891,0.0006511930787478487
AT,AT,3.0,28.0,28.0,8.0,20.0,15.0,37.5,1.6897473005442e-07,0.05357142857142857,0.10714285714285714
GB,CA,28.0,4064.0,1996.0,2071.0,1048.0,2.6717557251908395,1.3520038628681796,2.681384479631423e-07,0.0046204620462046205,0.008977236293683874
US,AU,206.0,42365.0,1203.0,21479.0,639.0,32.237871674491394,0.9590763070906467,5.825728754125768e-07,0.004728240910760191,0.009313681164662265
US,ZA,107.0,42365.0,1257.0,21479.0,663.0,16.138763197586727,0.49816099445970485,2.7663032710220244e-07,0.002452890743202971,0.004832445126908138
IN,ZA,8.0,5864.0,1257.0,2430.0,663.0,1.206636500754148,0.3292181069958848,5.614129546926328e-09,0.0011234377194214297,0.0025864856126737797
CH,EG,1.0,121.0,31.0,81.0,14.0,7.142857142857142,1.2345679012345678,9.177435201456863e-09,0.006578947368421052,0.010526315789473684
US,NL,46.0,42365.0,197.0,21479.0,124.0,37.096774193548384,0.21416267051538712,1.3311249276284017e-07,0.0010807762793101827,0.0021293338888117392
US,CA,374.0,42365.0,1996.0,21479.0,1048.0,35.68702290076336,1.7412356254946693,1.0223361729176123e-06,0.0084308288812245,0.01660229946286678
NO,NO,12.0,55.0,55.0,26.0,29.0,41.37931034482759,46.15384615384615,1.1219365522440976e-06,0.10909090909090909,0.21818181818181817
IN,US,288.0,5864.0,42365.0,2430.0,20886.0,1.3789141051422005,11.851851851851853,1.699458668774831e-07,0.005971510916668394,0.012352032938754504
IN,CH,1.0,5864.0,121.0,2430.0,40.0,2.5,0.0411522633744856,7.272766487484173e-10,0.0001670843776106934,0.0004048582995951417
ES,ES,9.0,52.0,52.0,21.0,31.0,29.03225806451613,42.857142857142854,9.558852377778336e-08,0.08653846153846154,0.17307692307692307
NG,NG,143.0,424.0,424.0,178.0,246.0,58.13008130081301,80.33707865168539,3.55785825670847e-07,0.16863207547169812,0.33726415094339623
US,IN,437.0,42365.0,5864.0,21479.0,3434.0,12.725684333139196,2.0345453698961777,2.578692493939587e-07,0.009060938439528085,0.017541042829045075
IL,IL,70.0,223.0,223.0,119.0,104.0,67.3076923076923,58.82352941176471,3.865993615587686e-06,0.15695067264573992,0.31390134529147984
AU,US,125.0,1203.0,42365.0,564.0,20886.0,0.5984870248013023,22.163120567375884,3.53502958381418e-07,0.0028690782225486594,0.005827505827505828
MX,MX,21.0,127.0,127.0,55.0,72.0,29.166666666666668,38.18181818181819,8.230418546804537e-08,0.08267716535433071,0.16535433070866143
PA,PA,13.0,37.0,37.0,18.0,19.0,68.42105263157895,72.22222222222221,1.5306943064530069e-06,0.17567567567567569,0.35135135135135137
SI,SI,5.0,13.0,13.0,6.0,7.0,71.42857142857143,83.33333333333334,1.1973489735845659e-06,0.19230769230769232,0.38461538461538464
GB,AT,1.0,4064.0,28.0,2071.0,20.0,5.0,0.048285852245292124,1.320803801040878e-08,0.00024437927663734115,0.00047824007651841227
TR,TR,14.0,51.0,51.0,21.0,30.0,46.666666666666664,66.66666666666666,8.390306008244195e-08,0.13725490196078433,0.27450980392156865
US,DE,39.0,42365.0,232.0,21479.0,98.0,39.795918367346935,0.18157269891521952,9.480462810524233e-08,0.000915557433622086,0.001807480187236409
NP,NP,3.0,9.0,9.0,3.0,6.0,50.0,100.0,5.2431584646773655e-08,0.16666666666666666,0.3333333333333333
JP,ZA,3.0,442.0,1257.0,110.0,663.0,0.4524886877828055,2.727272727272727,1.6231728396479832e-08,0.0017657445556209534,0.0038809831824062097
SG,US,12.0,49.0,42365.0,24.0,20886.0,0.057454754380925024,50.0,3.593426630906322e-08,0.00028292544914415053,0.0005738880918220947
GB,GI,1.0,4064.0,1.0,2071.0,1.0,100.0,0.048285852245292124,1.4954812687531482e-08,0.0002460024600246002,0.00048262548262548264
IT,IT,25.0,130.0,130.0,52.0,78.0,32.05128205128205,48.07692307692308,2.073058013981234e-07,0.09615384615384616,0.19230769230769232
SE,SE,25.0,102.0,102.0,38.0,64.0,39.0625,65.78947368421053,1.215308649993345e-06,0.12254901960784313,0.24509803921568626
RU,RU,3.0,26.0,26.0,19.0,7.0,42.857142857142854,15.789473684210526,1.038971581599079e-08,0.057692307692307696,0.11538461538461539
TW,HK,6.0,119.0,1137.0,43.0,668.0,0.8982035928143712,13.953488372093023,1.910718858928888e-07,0.004777070063694267,0.008438818565400843
HK,US,125.0,1137.0,42365.0,469.0,20886.0,0.5984870248013023,26.652452025586353,3.7230423106513473e-07,0.002873431106615788,0.005853430110044486
JP,US,24.0,442.0,42365.0,110.0,20886.0,0.11490950876185005,21.818181818181817,5.28047630529931e-08,0.0005606559674819539,0.001143074871404077
GR,GR,5.0,36.0,36.0,15.0,21.0,23.809523809523807,33.33333333333333,2.3328899598201697e-07,0.06944444444444445,0.1388888888888889
SD,SD,8.0,24.0,24.0,11.0,13.0,61.53846153846154,72.72727272727273,9.342904640849636e-08,0.16666666666666666,0.3333333333333333
PK,PK,15.0,64.0,64.0,31.0,33.0,45.45454545454545,48.38709677419355,3.463158399167128e-08,0.1171875,0.234375
HK,AU,12.0,1137.0,1203.0,469.0,639.0,1.8779342723004695,2.55863539445629,3.6505557803858496e-07,0.005128205128205128,0.010830324909747292
MY,MY,5.0,22.0,22.0,9.0,13.0,38.46153846153847,55.55555555555556,7.824780748860938e-08,0.11363636363636363,0.22727272727272727
US,PA,6.0,42365.0,37.0,21479.0,19.0,31.57894736842105,0.02793426137157223,1.8045874670642486e-08,0.00014150275930380644,0.00027909572983533354
HR,HR,4.0,15.0,15.0,5.0,10.0,40.0,80.0,4.917025199754149e-07,0.13333333333333333,0.26666666666666666
US,JP,165.0,42365.0,442.0,21479.0,332.0,49.6987951807229,0.7681921877182365,3.6303274598932754e-07,0.003854509776438433,0.007564990142588602
GB,SE,5.0,4064.0,102.0,2071.0,64.0,7.8125,0.24142926122646063,6.483414427448765e-08,0.001200192030724916,0.00234192037470726
GB,HK,60.0,4064.0,1137.0,2071.0,668.0,8.982035928143713,2.897151134717528,8.070829057755592e-07,0.011536243030186502,0.02190580503833516
US,CL,1.0,42365.0,2.0,21479.0,1.0,100.0,0.004655710228595372,2.8802543389008235e-09,2.36032761347275e-05,4.6554934823091246e-05
ID,ID,10.0,39.0,39.0,13.0,26.0,38.46153846153847,76.92307692307693,1.8475711799706967e-08,0.1282051282051282,0.2564102564102564
RW,RW,1.0,2.0,2.0,1.0,1.0,100.0,100.0,3.959784429335667e-08,0.25,0.5
US,FR,19.0,42365.0,98.0,21479.0,50.0,38.0,0.08845849434331207,4.806483267961366e-08,0.00044744836681346115,0.0008825305402015885
ZA,US,69.0,1257.0,42365.0,594.0,20886.0,0.3303648376903189,11.616161616161616,1.783877810285231e-07,0.001581770666177617,0.003212290502793296
PR,PR,5.0,31.0,31.0,18.0,13.0,38.46153846153847,27.77777777777778,7.827925906489476e-07,0.08064516129032258,0.16129032258064516
UG,UG,1.0,9.0,9.0,5.0,4.0,25.0,20.0,1.1294433827425659e-08,0.05555555555555555,0.1111111111111111
CN,MY,2.0,1595.0,22.0,1451.0,13.0,15.384615384615385,0.13783597518952445,1.3989293379646578e-09,0.0012368583797155227,0.001366120218579235
MC,MC,3.0,19.0,19.0,8.0,11.0,27.27272727272727,37.5,3.84970742223591e-05,0.07894736842105263,0.15789473684210525
US,TW,28.0,42365.0,119.0,21479.0,76.0,36.84210526315789,0.13035988640067042,7.951520330261172e-08,0.000659071650503719,0.0012990025516121549
IN,ID,2.0,5864.0,39.0,2430.0,26.0,7.6923076923076925,0.0823045267489712,1.2217147665686516e-09,0.000338810774182619,0.0008143322475570033
PT,PT,6.0,28.0,28.0,11.0,17.0,35.294117647058826,54.54545454545454,2.921295337408151e-07,0.10714285714285714,0.21428571428571427
DE,JP,4.0,232.0,442.0,134.0,332.0,1.2048192771084338,2.9850746268656714,1.9102403832171437e-08,0.005934718100890208,0.008583690987124463
HK,GB,16.0,1137.0,4064.0,469.0,1993.0,0.8028098344204716,3.411513859275053,2.1522210820681581e-07,0.0030763314747164006,0.006498781478472786
US,CN,51.0,42365.0,1595.0,21479.0,144.0,35.41666666666667,0.23744122165836398,2.954886662445393e-08,0.0011601455868971793,0.0023585996392729964
RU,CA,4.0,26.0,1996.0,19.0,1048.0,0.38167938931297707,21.052631578947366,2.198251546990674e-08,0.0019782393669634025,0.0037488284910965324
KE,US,17.0,235.0,42365.0,122.0,20886.0,0.08139423537297712,13.934426229508196,4.464127500355187e-08,0.00039906103286384975,0.0008092155369383092
GB,IR,1.0,4064.0,16.0,2071.0,13.0,7.6923076923076925,0.048285852245292124,6.677871645577358e-09,0.00024509803921568627,0.0004798464491362764
US,IT,37.0,42365.0,130.0,21479.0,78.0,47.43589743589743,0.17226127845802877,9.522904565987975e-08,0.0008706906694905283,0.0017163798302175627
IR,IR,3.0,16.0,16.0,3.0,13.0,23.076923076923077,100.0,1.809105459342369e-08,0.09375,0.1875
US,IE,10.0,42365.0,63.0,21479.0,29.0,34.48275862068966,0.04655710228595372,3.001371924105136e-08,0.00023569341001225606,0.00046494327692021576
US,SG,12.0,42365.0,49.0,21479.0,25.0,48.0,0.05586852274314446,3.593426630906322e-08,0.00028292544914415053,0.0005580357142857143
LB,LB,8.0,27.0,27.0,16.0,11.0,72.72727272727273,50.0,5.834549958552816e-07,0.14814814814814814,0.2962962962962963
GR,US,5.0,36.0,42365.0,15.0,20886.0,0.023939480992052092,33.33333333333333,1.4751183889453212e-08,0.00011792174712860545,0.00023922300368403425
GB,GG,1.0,4064.0,1.0,2071.0,1.0,100.0,0.048285852245292124,1.494805066581981e-08,0.0002460024600246002,0.00048262548262548264
CN,TW,7.0,1595.0,119.0,1451.0,76.0,9.210526315789473,0.4824259131633356,4.9239967247993576e-09,0.004084014002333722,0.0045841519318926
SK,SK,1.0,5.0,5.0,2.0,3.0,33.33333333333333,50.0,9.167460721556165e-08,0.1,0.2
US,KE,15.0,42365.0,235.0,21479.0,113.0,13.274336283185843,0.06983565342893058,3.938936029725165e-08,0.00035211267605633805,0.0006947017413856984
CA,GB,24.0,1996.0,4064.0,948.0,1993.0,1.2042147516307076,2.5316455696202533,2.298329553969791e-07,0.0039603960396039604,0.008160489629377763
TW,TW,9.0,119.0,119.0,43.0,76.0,11.842105263157894,20.930232558139537,1.8832869333283783e-07,0.037815126050420166,0.07563025210084033
PH,PH,13.0,48.0,48.0,18.0,30.0,43.333333333333336,72.22222222222221,6.012026921116612e-08,0.13541666666666666,0.2708333333333333
CH,JP,16.0,121.0,442.0,81.0,332.0,4.819277108433735,19.753086419753085,1.1865936014734763e-07,0.028419182948490232,0.0387409200968523
LK,LK,1.0,2.0,2.0,1.0,1.0,100.0,100.0,2.2932623950832454e-08,0.25,0.5
US,GU,6.0,42365.0,6.0,21479.0,6.0,100.0,0.02793426137157223,1.8270022695661643e-08,0.00014160628731915698,0.00027926460321154293
GB,MC,2.0,4064.0,19.0,2071.0,11.0,18.181818181818183,0.09657170449058425,2.990727145808969e-08,0.0004898359049718344,0.0009606147934678194
US,SE,23.0,42365.0,102.0,21479.0,64.0,35.9375,0.10708133525769356,6.794181118264078e-08,0.0005415970047330869,0.0010676321775054541
IN,CA,6.0,5864.0,1996.0,2430.0,1048.0,0.5725190839694656,0.24691358024691357,4.2734829182648474e-09,0.0007633587786259542,0.0017251293847038527
US,VN,14.0,42365.0,26.0,21479.0,20.0,70.0,0.06517994320033521,3.2964319051387486e-08,0.00033025878134509685,0.0006511930787478487
ZA,IE,1.0,1257.0,63.0,594.0,29.0,3.4482758620689653,0.16835016835016833,1.5748102424524306e-08,0.0007575757575757576,0.0016051364365971107
IL,US,22.0,223.0,42365.0,119.0,20886.0,0.1053337163650292,18.487394957983195,6.522522419636542e-08,0.0005165774396543628,0.0010473696738871696
MX,JP,2.0,127.0,442.0,55.0,332.0,0.6024096385542169,3.6363636363636362,7.878964606351563e-09,0.0035149384885764497,0.00516795865633075
GB,AU,20.0,4064.0,1203.0,2071.0,639.0,3.1298904538341157,0.9657170449058425,2.1692277002741645e-07,0.0037972280235428137,0.007380073800738007
IN,AU,7.0,5864.0,1203.0,2430.0,639.0,1.0954616588419406,0.2880658436213992,5.029523081343983e-09,0.0009905193151266449,0.002280873248615184
BR,US,2.0,27.0,42365.0,11.0,20886.0,0.009575792396820836,18.181818181818183,3.708586332320302e-09,4.717871296471032e-05,9.57075178255252e-05
CH,US,26.0,121.0,42365.0,81.0,20886.0,0.12448530115867087,32.098765432098766,7.719385950756166e-08,0.0006119662947794567,0.0012400438784756999
RU,US,3.0,26.0,42365.0,19.0,20886.0,0.014363688595231256,15.789473684210526,6.347687498723322e-09,7.076973885966361e-05,0.00014350633819660367
SL,SL,3.0,11.0,11.0,4.0,7.0,42.857142857142854,75.0,1.9198242976802764e-07,0.13636363636363635,0.2727272727272727
CA,AU,8.0,1996.0,1203.0,948.0,639.0,1.2519561815336464,0.8438818565400843,1.2707778331042678e-07,0.0025007814942169426,0.005040957781978576
CN,HK,40.0,1595.0,1137.0,1451.0,668.0,5.9880239520958085,2.7567195037904892,2.8465245074373992e-08,0.014641288433382138,0.018876828692779613
EG,EG,11.0,31.0,31.0,17.0,14.0,78.57142857142857,64.70588235294117,5.478738495159679e-08,0.1774193548387097,0.3548387096774194
IE,IE,14.0,63.0,63.0,34.0,29.0,48.275862068965516,41.17647058823529,1.4165899684383755e-06,0.1111111111111111,0.2222222222222222
ES,CA,1.0,52.0,1996.0,21.0,1048.0,0.09541984732824427,4.761904761904762,1.181111062436212e-08,0.00048828125,0.0009354536950420954
GB,IN,33.0,4064.0,5864.0,2071.0,3434.0,0.960978450786255,1.5934331240946402,2.302455976973693e-08,0.0033239323126510877,0.005994550408719346
CH,GB,6.0,121.0,4064.0,81.0,1993.0,0.3010536879076769,7.4074074074074066,7.956584947279072e-08,0.0014336917562724014,0.0028929604628736743
KE,NO,1.0,235.0,55.0,122.0,29.0,3.4482758620689653,0.819672131147541,1.7264636263722774e-08,0.0034482758620689655,0.006622516556291391
VN,VN,3.0,26.0,26.0,6.0,20.0,15.0,50.0,1.5550147744027068e-08,0.057692307692307696,0.11538461538461539
BE,BE,5.0,39.0,39.0,26.0,13.0,38.46153846153847,19.230769230769234,2.1769314061975494e-07,0.0641025641025641,0.1282051282051282
AG,IN,1.0,10.0,5864.0,4.0,3434.0,0.029120559114735003,25.0,7.317885962971064e-10,0.00017024174327545113,0.00029086678301337986
IN,JP,21.0,5864.0,442.0,2430.0,332.0,6.325301204819277,0.8641975308641975,1.4068629730236336e-08,0.003330161750713606,0.007603186097031137
RU,SE,1.0,26.0,102.0,19.0,64.0,1.5625,5.263157894736842,6.465838247952327e-09,0.0078125,0.012048192771084338
NO,US,10.0,55.0,42365.0,26.0,20886.0,0.047878961984104185,38.46153846153847,2.9977149707795185e-08,0.00023573785950023574,0.00047819433817903597
CA,IR,2.0,1996.0,16.0,948.0,13.0,15.384615384615385,0.21097046413502107,1.6597074028792337e-08,0.0009940357852882703,0.002081165452653486
GB,PF,1.0,4064.0,1.0,2071.0,1.0,100.0,0.048285852245292124,1.4900089239614473e-08,0.0002460024600246002,0.00048262548262548264
CN,ZA,10.0,1595.0,1257.0,1451.0,663.0,1.5082956259426847,0.6891798759476223,6.866843061673446e-09,0.0035063113604488078,0.004730368968779565
US,NZ,12.0,42365.0,82.0,21479.0,52.0,23.076923076923077,0.05586852274314446,3.6019105650229153e-08,0.00028270549155417346,0.0005573359342343597
US,NO,12.0,42365.0,55.0,21479.0,29.0,41.37931034482759,0.05586852274314446,3.597257964935422e-08,0.0002828854314002829,0.0005579319323042589
MX,GB,13.0,127.0,4064.0,55.0,1993.0,0.6522829904666332,23.636363636363637,6.686901092204475e-08,0.003101884991648771,0.00634765625
RO,RO,7.0,18.0,18.0,8.0,10.0,70.0,87.5,1.8081740211475766e-07,0.19444444444444445,0.3888888888888889
CN,CA,14.0,1595.0,1996.0,1451.0,1048.0,1.3358778625954197,0.9648518263266712,9.754029421254515e-09,0.003898635477582846,0.0056022408963585435
US,BD,2.0,42365.0,8.0,21479.0,6.0,33.33333333333333,0.009311420457190744,4.070951108764651e-09,4.719986784037005e-05,9.308820107051431e-05
IL,PL,1.0,223.0,74.0,119.0,40.0,2.5,0.8403361344537815,2.126565795711797e-08,0.003367003367003367,0.006289308176100629
IN,NL,1.0,5864.0,197.0,2430.0,124.0,0.8064516129032258,0.0411522633744856,7.226735779621745e-10,0.00016498927569707968,0.00039154267815191856
US,PT,6.0,42365.0,28.0,21479.0,17.0,35.294117647058826,0.02793426137157223,1.7724790370381356e-08,0.00014153280022645247,0.0002791216970599181
RS,RS,7.0,16.0,16.0,7.0,9.0,77.77777777777779,100.0,5.039614973416031e-07,0.21875,0.4375
PH,US,4.0,48.0,42365.0,18.0,20886.0,0.019151584793641672,22.22222222222222,9.166824187081792e-09,9.431070662296938e-05,0.00019135093761959434
US,PK,9.0,42365.0,64.0,21479.0,33.0,27.27272727272727,0.04190139205735835,1.651967699751038e-08,0.00021211906950434844,0.00041837114168836
US,MC,5.0,42365.0,19.0,21479.0,11.0,45.45454545454545,0.02327855114297686,1.5230970648405603e-08,0.00011796904492261231,0.00023266635644485808
JP,HK,16.0,442.0,1137.0,110.0,668.0,2.3952095808383236,14.545454545454545,1.196061986839416e-07,0.01013299556681444,0.02056555269922879
LB,US,5.0,27.0,42365.0,16.0,20886.0,0.023939480992052092,31.25,1.492113125714506e-08,0.0001179467824117758,0.0002392115587025165
ER,ER,4.0,8.0,8.0,4.0,4.0,100.0,100.0,5.718996533430251e-07,0.25,0.5
CA,FI,1.0,1996.0,57.0,948.0,28.0,3.571428571428571,0.10548523206751054,2.3196702282574063e-08,0.0004870920603994155,0.0010245901639344263
DE,HK,11.0,232.0,1137.0,134.0,668.0,1.6467065868263475,8.208955223880597,1.2135895685754176e-07,0.008035062089116142,0.01371571072319202
KP,KP,1.0,5.0,5.0,4.0,1.0,100.0,25.0,1.9480903279613963e-08,0.1,0.2
CA,JP,16.0,1996.0,442.0,948.0,332.0,4.819277108433735,1.6877637130801686,9.764779104554255e-08,0.006562756357670222,0.0125
FR,US,22.0,98.0,42365.0,48.0,20886.0,0.1053337163650292,45.83333333333333,5.5654016786921085e-08,0.0005180981089419024,0.001050921945160982
BR,BR,8.0,27.0,27.0,11.0,16.0,50.0,72.72727272727273,1.895289725051125e-08,0.14814814814814814,0.2962962962962963
GB,JP,18.0,4064.0,442.0,2071.0,332.0,5.421686746987952,0.8691453404152583,9.32162708213559e-08,0.0039946737683089215,0.00749063670411985
KE,GH,2.0,235.0,20.0,122.0,10.0,20.0,1.639344262295082,2.409875796326889e-08,0.00784313725490196,0.015151515151515152
IN,TW,11.0,5864.0,119.0,2430.0,76.0,14.473684210526317,0.45267489711934156,7.911892315566532e-09,0.0018385425371887014,0.004389465283320032
HK,JP,6.0,1137.0,442.0,469.0,332.0,1.8072289156626504,1.279317697228145,4.48523245064781e-08,0.0037998733375554147,0.00749063670411985
MX,US,12.0,127.0,42365.0,55.0,20886.0,0.057454754380925024,21.818181818181817,2.632646716545903e-08,0.0002824060999717594,0.0005730385368416026
GB,CN,5.0,4064.0,1595.0,2071.0,144.0,3.4722222222222223,0.24142926122646063,3.4140193447417365e-09,0.0008835483300936561,0.002257336343115124
IN,HR,2.0,5864.0,15.0,2430.0,10.0,20.0,0.0823045267489712,1.45933711739156e-09,0.0003401939105290015,0.000819672131147541
CA,NL,9.0,1996.0,197.0,948.0,124.0,7.258064516129033,0.949367088607595,1.6386842516180005e-07,0.004103967168262654,0.008395522388059701
CU,US,3.0,10.0,42365.0,6.0,20886.0,0.014363688595231256,50.0,8.834624504870096e-09,7.079646017699115e-05,0.00014359563469270534
JP,CN,3.0,442.0,1595.0,110.0,144.0,2.083333333333333,2.727272727272727,1.968529859859421e-09,0.0014727540500736377,0.011811023622047244
AU,GB,18.0,1203.0,4064.0,564.0,1993.0,0.9031610637230305,3.1914893617021276,1.9523049302467478e-07,0.0034175052211885323,0.007039499413375049
PK,US,7.0,64.0,42365.0,31.0,20886.0,0.033515273388872925,22.58064516129032,1.2848637664730296e-08,0.00016498149850338213,0.00033465602141798535
PG,PG,2.0,5.0,5.0,3.0,2.0,100.0,66.66666666666666,1.1394571329959552e-07,0.2,0.4
US,RO,2.0,42365.0,18.0,21479.0,10.0,20.0,0.009311420457190744,5.7538050337031e-09,4.718873133095817e-05,9.307087347014752e-05
US,NG,72.0,42365.0,424.0,21479.0,246.0,29.268292682926827,0.3352111364588668,1.3605361912434068e-07,0.0016826754539718152,0.0033141542002301494
DE,GB,12.0,232.0,4064.0,134.0,1993.0,0.6021073758153538,8.955223880597014,8.00174950251123e-08,0.002793296089385475,0.005641748942172073
SE,US,8.0,102.0,42365.0,38.0,20886.0,0.038303169587283345,21.052631578947366,2.3631934324396792e-08,0.00018838156686368238,0.0003823360734085261
SI,SE,1.0,13.0,102.0,6.0,64.0,1.5625,16.666666666666664,8.081853660421037e-08,0.008695652173913044,0.014285714285714285
CH,IN,6.0,121.0,5864.0,81.0,3434.0,0.17472335468841002,7.4074074074074066,4.363659892490504e-09,0.0010025062656641604,0.0017069701280227596
IN,SE,2.0,5864.0,102.0,2430.0,64.0,3.125,0.0823045267489712,1.4527459439556605e-09,0.00033523298692591353,0.0008019246190858059
AR,AR,1.0,12.0,12.0,7.0,5.0,20.0,14.285714285714285,1.1126264588980654e-08,0.041666666666666664,0.08333333333333333
DK,HK,1.0,17.0,1137.0,8.0,668.0,0.14970059880239522,12.5,7.504153736697105e-08,0.0008665511265164644,0.0014792899408284023
US,CH,13.0,42365.0,121.0,21479.0,40.0,32.5,0.060524232971739846,3.859692975378083e-08,0.00030598314738972837,0.0006041172916957108
WS,WS,6.0,12.0,12.0,6.0,6.0,100.0,100.0,1.5220931825446353e-05,0.25,0.5
DE,SK,2.0,232.0,5.0,134.0,3.0,66.66666666666666,1.4925373134328357,2.257670865723761e-08,0.008438818565400843,0.014598540145985401
NG,US,23.0,424.0,42365.0,178.0,20886.0,0.11012161256343962,12.921348314606742,4.346157277583105e-08,0.0005375213255743299,0.0010919103684010635
AU,CA,6.0,1203.0,1996.0,564.0,1048.0,0.5725190839694656,1.0638297872340425,9.530833748282008e-08,0.001875586120662707,0.0037220843672456576
AR,US,5.0,12.0,42365.0,7.0,20886.0,0.023939480992052092,71.42857142857143,1.3398423410197007e-08,0.00011798853151473677,0.00023931460297707367
CN,GR,1.0,1595.0,36.0,1451.0,21.0,4.761904761904762,0.06891798759476223,7.100097707142585e-10,0.0006131207847946045,0.0006793478260869565
US,BJ,3.0,42365.0,4.0,21479.0,4.0,75.0,0.013967130685786115,8.822473984391643e-09,7.080648587410607e-05,0.00013964530093562352
