Source,Destination,Number of Tweets,All Degree of Source,All Degree of Destination,Vi - Out Degree of Source,Vj - In Degree of Destination,Percentage of Incoming at Destination (Total Tweet / Vj),Percentage of Outgoing From Source (Total Tweet / Vi),Tweets Per Population,Cij (All Degrees),Cij
IT,IT,3.0,15.0,15.0,8.0,7.0,42.857142857142854,37.5,2.4876696167774808e-08,0.1,0.2
US,FR,5.0,7565.0,40.0,3797.0,23.0,21.73913043478261,0.13168290755859888,1.26486401788457e-08,0.0006574621959237344,0.0013089005235602095
HU,HU,1.0,2.0,2.0,1.0,1.0,100.0,100.0,5.1177339820299986e-08,0.25,0.5
GB,FR,4.0,1361.0,40.0,687.0,23.0,17.391304347826086,0.5822416302765648,2.987431308871628e-08,0.0028551034975017845,0.005633802816901409
GB,ZA,5.0,1361.0,412.0,687.0,221.0,2.262443438914027,0.727802037845706,3.9874737499618695e-08,0.0028200789622109417,0.005506607929515419
KE,US,5.0,44.0,7565.0,23.0,3768.0,0.1326963906581741,21.73913043478261,1.312978676575055e-08,0.000657116572479958,0.0013189132155104195
US,IL,2.0,7565.0,11.0,3797.0,5.0,40.0,0.05267316302343956,5.9295658360332205e-09,0.00026399155227032733,0.0005260389268805891
ZA,IE,1.0,412.0,17.0,191.0,7.0,14.285714285714285,0.5235602094240838,1.5748102424524306e-08,0.002331002331002331,0.005050505050505051
IN,IL,1.0,383.0,11.0,199.0,5.0,20.0,0.5025125628140703,7.270236600704212e-10,0.0025380710659898475,0.004901960784313725
MX,US,4.0,37.0,7565.0,18.0,3768.0,0.10615711252653928,22.22222222222222,8.77548905515301e-09,0.0005261773217574323,0.0010565240359218173
GR,US,2.0,7.0,7565.0,4.0,3768.0,0.05307855626326964,50.0,5.900473555781285e-09,0.0002641310089804543,0.0005302226935312832
AU,MX,1.0,230.0,37.0,110.0,19.0,5.263157894736842,0.9090909090909091,6.538518846064409e-09,0.003745318352059925,0.007751937984496124
GB,DE,3.0,1361.0,63.0,687.0,25.0,12.0,0.43668122270742354,2.0004373756278073e-08,0.002106741573033708,0.004213483146067416
CG,US,2.0,3.0,7565.0,3.0,3768.0,0.05307855626326964,66.66666666666666,5.9948438767455185e-09,0.0002642706131078224,0.0005303632988597189
US,SG,2.0,7565.0,6.0,3797.0,4.0,50.0,0.05267316302343956,5.989044384843871e-09,0.0002641658961828028,0.0005261773217574323
ES,GB,3.0,12.0,1361.0,6.0,674.0,0.44510385756676557,50.0,2.6336307305236906e-08,0.0021849963583394027,0.004411764705882353
BR,BR,1.0,2.0,2.0,1.0,1.0,100.0,100.0,2.369112156313906e-09,0.25,0.5
US,CN,2.0,7565.0,23.0,3797.0,5.0,40.0,0.05267316302343956,1.1587790833119187e-09,0.0002635740643120717,0.0005260389268805891
RU,GB,1.0,8.0,1361.0,6.0,674.0,0.1483679525222552,16.666666666666664,4.7346704863462995e-09,0.0007304601899196494,0.0014705882352941176
US,HK,6.0,7565.0,32.0,3797.0,16.0,37.5,0.15801948907031868,1.787060309112647e-08,0.0007897854416216928,0.0015735641227380016
NG,US,4.0,95.0,7565.0,46.0,3768.0,0.10615711252653928,8.695652173913043,7.558534395796705e-09,0.0005221932114882506,0.001048767697954903
AU,GB,8.0,230.0,1361.0,110.0,674.0,1.1869436201780417,7.2727272727272725,8.676910801096657e-08,0.00502828409805154,0.01020408163265306
GB,LB,1.0,1361.0,5.0,687.0,3.0,33.33333333333333,0.1455604075691412,1.3570340598450392e-08,0.0007320644216691069,0.0014492753623188406
GB,NG,4.0,1361.0,95.0,687.0,49.0,8.16326530612245,0.5822416302765648,1.4936631118430593e-08,0.0027472527472527475,0.005434782608695652
CN,CN,2.0,23.0,23.0,18.0,5.0,40.0,11.11111111111111,7.154534365017188e-10,0.043478260869565216,0.08695652173913043
AR,GB,1.0,1.0,1361.0,1.0,674.0,0.1483679525222552,100.0,8.946695116322111e-09,0.0007342143906020558,0.0014814814814814814
NL,US,4.0,37.0,7565.0,12.0,3768.0,0.10615711252653928,33.33333333333333,1.1574999370681754e-08,0.0005261773217574323,0.0010582010582010583
US,NG,5.0,7565.0,95.0,3797.0,49.0,10.204081632653061,0.13168290755859888,9.448167994745881e-09,0.0006527415143603133,0.0013000520020800832
GB,MV,1.0,1361.0,1.0,687.0,1.0,100.0,0.1455604075691412,1.4844424934251816e-08,0.0007342143906020558,0.0014534883720930232
US,PH,5.0,7565.0,21.0,3797.0,15.0,33.33333333333333,0.13168290755859888,1.1458530233852239e-08,0.000659108884787767,0.0013116474291710388
NG,GU,1.0,95.0,10.0,46.0,10.0,10.0,2.1739130434782608,4.971886641004473e-09,0.009523809523809525,0.017857142857142856
GH,US,1.0,2.0,7565.0,1.0,3768.0,0.02653927813163482,100.0,2.7881762889925093e-09,0.0001321527686005022,0.0002653223666755107
