Source,Destination,Number of Tweets,All Degree of Source,All Degree of Destination,Vi - Out Degree of Source,Vj - In Degree of Destination,Percentage of Incoming at Destination (Total Tweet / Vj),Percentage of Outgoing From Source (Total Tweet / Vi),Tweets Per Population,Cij (All Degrees),Cij
MX,AU,1.0,106.0,1349.0,57.0,708.0,0.14124293785310735,1.7543859649122806,6.538518846064409e-09,0.0006872852233676976,0.00130718954248366
SA,LB,1.0,23.0,31.0,10.0,14.0,7.142857142857142,10.0,2.431655820711682e-08,0.018518518518518517,0.041666666666666664
ER,ER,3.0,7.0,7.0,3.0,4.0,75.0,100.0,4.2892474000726886e-07,0.21428571428571427,0.42857142857142855
US,GR,11.0,28904.0,94.0,14577.0,53.0,20.754716981132077,0.07546134321190917,3.245260455679707e-08,0.0003793365059659287,0.0007518796992481203
ZA,MZ,1.0,2475.0,2.0,1214.0,1.0,100.0,0.08237232289950577,1.1245519307173452e-08,0.0004037141703673799,0.0008230452674897119
KN,KN,1.0,2.0,2.0,1.0,1.0,100.0,100.0,9.465573708422467e-06,0.25,0.5
FM,FM,1.0,2.0,2.0,1.0,1.0,100.0,100.0,4.393094056143742e-06,0.25,0.5
US,SK,3.0,28904.0,5.0,14577.0,5.0,60.0,0.020580366330520683,8.990283409574333e-09,0.00010377391123871458,0.00020573309559731174
DE,US,36.0,196.0,28904.0,122.0,14327.0,0.2512738186640609,29.508196721311474,8.751196440483908e-08,0.0012371134020618556,0.0024915219046300783
CA,GB,39.0,2355.0,6215.0,1158.0,3072.0,1.26953125,3.3678756476683938,3.7347855252009106e-07,0.0045507584597432905,0.009219858156028368
CG,US,2.0,34.0,28904.0,24.0,14327.0,0.013959656592447826,8.333333333333332,5.9948438767455185e-09,6.911327666044647e-05,0.00013936311058462825
NG,US,21.0,413.0,28904.0,197.0,14327.0,0.14657639422070218,10.65989847715736,3.96823055779327e-08,0.0007163079441962002,0.001445882676948499
PG,PG,3.0,9.0,9.0,4.0,5.0,60.0,75.0,1.709185699493933e-07,0.16666666666666666,0.3333333333333333
ZA,NZ,4.0,2475.0,71.0,1214.0,39.0,10.256410256410255,0.3294892915980231,6.301666775107848e-08,0.0015710919088766694,0.0031923383878691143
IE,US,16.0,125.0,28904.0,60.0,14327.0,0.11167725273958261,26.666666666666668,4.802195078568219e-08,0.0005511729649660684,0.001112115103913255
CA,AU,12.0,2355.0,1349.0,1158.0,708.0,1.694915254237288,1.0362694300518136,1.9061667496564017e-07,0.0032397408207343412,0.006430868167202572
VN,VN,4.0,11.0,11.0,7.0,4.0,100.0,57.14285714285714,2.0733530325369424e-08,0.18181818181818182,0.36363636363636365
IN,SE,1.0,2126.0,98.0,1074.0,68.0,1.4705882352941175,0.0931098696461825,7.263729719778302e-10,0.0004496402877697842,0.0008756567425569177
MX,GB,23.0,106.0,6215.0,57.0,3072.0,0.7486979166666667,40.35087719298245,1.1830671163130995e-07,0.0036386647682328747,0.007350591243208693
RS,RS,2.0,11.0,11.0,3.0,8.0,25.0,66.66666666666666,1.4398899924045802e-07,0.09090909090909091,0.18181818181818182
JP,US,12.0,168.0,28904.0,87.0,14327.0,0.08375793955468695,13.793103448275861,2.640238152649655e-08,0.0004127682993946065,0.0008325239350631331
US,BJ,2.0,28904.0,4.0,14577.0,4.0,50.0,0.013720244220347122,5.8816493229277625e-09,6.918500069185e-05,0.00013716480351141897
US,AR,3.0,28904.0,13.0,14577.0,10.0,30.0,0.020580366330520683,8.039054046118203e-09,0.00010374520178441747,0.0002056625762665387
