Source,Destination,Number of Tweets,All Degree of Source,All Degree of Destination,Vi - Out Degree of Source,Vj - In Degree of Destination,Percentage of Incoming at Destination (Total Tweet / Vj),Percentage of Outgoing From Source (Total Tweet / Vi),Tweets Per Population,Cij (All Degrees),Cij
IN,IS,1.0,15507.0,11.0,7298.0,9.0,11.11111111111111,0.013702384214853387,7.316471433784404e-10,6.444129398118315e-05,0.0001368550704803613
IE,CA,6.0,550.0,15193.0,287.0,7841.0,0.07652085193215151,2.0905923344947737,1.4107454505928024e-07,0.0003811217684050054,0.0007381889763779527
SK,SK,2.0,18.0,18.0,5.0,13.0,15.384615384615385,40.0,1.833492144311233e-07,0.05555555555555555,0.1111111111111111
GB,IN,68.0,32773.0,15507.0,16613.0,8209.0,0.8283591180411742,0.4093180039727924,4.7444547404306405e-08,0.0014084507042253522,0.0027395052775763436
ZA,AU,15.0,8957.0,8752.0,4407.0,4440.0,0.33783783783783783,0.3403675970047651,1.787361701249951e-07,0.0008470269354565475,0.00169548999660902
BE,NL,3.0,358.0,1489.0,188.0,843.0,0.3558718861209964,1.5957446808510638,1.0410555887247434e-07,0.0016242555495397943,0.002909796314258002
KR,US,13.0,458.0,217023.0,229.0,107637.0,0.012077631297787935,5.676855895196507,3.4215152474523654e-08,5.9775336696079196e-05,0.00012051990432573749
ZA,CA,15.0,8957.0,15193.0,4407.0,7841.0,0.19130212983037878,0.3403675970047651,1.5601024475594444e-07,0.0006211180124223603,0.001224689745264533
NZ,GB,10.0,401.0,32773.0,174.0,16160.0,0.06188118811881188,5.747126436781609,1.3937009317099782e-07,0.00030144088744197265,0.0006122199093914534
NO,US,42.0,436.0,217023.0,203.0,107637.0,0.03902003957746872,20.689655172413794,1.2590402877273978e-07,0.00019313985624876413,0.0003894658753709199
IT,GB,24.0,565.0,32773.0,245.0,16160.0,0.1485148514851485,9.795918367346939,1.887804609957504e-07,0.0007198992141100246,0.001462968607131972
BH,BH,3.0,8.0,8.0,4.0,4.0,75.0,75.0,9.139809843209609e-07,0.1875,0.375
GB,SI,2.0,32773.0,56.0,16613.0,33.0,6.0606060606060606,0.012038764822729189,2.9018162772770185e-08,6.0921746017240857e-05,0.00012014898474107894
GB,CN,7.0,32773.0,1721.0,16613.0,204.0,3.431372549019608,0.04213567687955216,4.779627082638431e-09,0.00020293384356699716,0.00041624546589760363
NL,BE,1.0,1489.0,358.0,646.0,170.0,0.5882352941176471,0.15479876160990713,3.4701852957491445e-08,0.0005414185165132648,0.0012254901960784314
GB,KE,20.0,32773.0,1452.0,16613.0,722.0,2.7700831024930745,0.12038764822729188,1.6749243507855036e-07,0.0005843681519357195,0.0011537352177675222
US,IL,67.0,217023.0,865.0,109386.0,384.0,17.447916666666664,0.06125098275830545,1.9864045550711288e-07,0.00030749742987222793,0.000610367131274483
GR,ZA,1.0,291.0,8957.0,113.0,4550.0,0.021978021978021976,0.8849557522123894,1.443530695929613e-08,0.00010813148788927336,0.0002144542140253056
DE,GB,69.0,1493.0,32773.0,784.0,16160.0,0.426980198019802,8.801020408163266,4.601005963943957e-07,0.0020136578532656277,0.004072237960339943
US,TT,1.0,217023.0,2.0,109386.0,2.0,50.0,0.0009141937725120216,3.0336630787573883e-09,4.607764082478977e-06,9.141770578125571e-06
US,BR,30.0,217023.0,177.0,109386.0,101.0,29.7029702970297,0.02742581317536065,5.562879498480453e-08,0.00013812154696132598,0.00027400513302949206
CU,US,8.0,167.0,217023.0,59.0,107637.0,0.007432388490946421,13.559322033898304,2.3558998679653588e-08,3.683410838436392e-05,7.42831674342594e-05
CA,PA,3.0,15193.0,149.0,7352.0,85.0,3.5294117647058822,0.040805223068552776,7.170908884734595e-08,0.00019554165037152912,0.0004033884630899556
CH,JP,17.0,1060.0,1031.0,558.0,635.0,2.677165354330709,3.046594982078853,1.2607557015655686e-07,0.008130081300813009,0.014249790444258172
VN,VN,12.0,58.0,58.0,24.0,34.0,35.294117647058826,50.0,6.220059097610827e-08,0.10344827586206896,0.20689655172413793
LK,LK,2.0,4.0,4.0,2.0,2.0,100.0,100.0,4.586524790166491e-08,0.25,0.5
GB,MC,22.0,32773.0,131.0,16613.0,78.0,28.205128205128204,0.13242641305002106,3.289799860389866e-07,0.0006686117189399465,0.0013180756096099694
KE,ZA,3.0,1452.0,8957.0,730.0,4550.0,0.06593406593406594,0.410958904109589,2.699486592743386e-08,0.0002882121241233548,0.0005681818181818182
US,GU,8.0,217023.0,11.0,109386.0,11.0,72.72727272727273,0.007313550180096173,2.436003026088219e-08,3.686058405595437e-05,7.312814793824328e-05
US,VN,19.0,217023.0,58.0,109386.0,34.0,55.88235294117647,0.01736968167772841,4.473729014116873e-08,8.752493308949194e-05,0.0001736428440870042
BB,BB,1.0,8.0,8.0,2.0,6.0,16.666666666666664,50.0,1.7420085358418255e-06,0.0625,0.125
BE,US,34.0,358.0,217023.0,188.0,107637.0,0.03158765108652229,18.085106382978726,1.0008136673987344e-07,0.00015640741371140992,0.00031532575933225135
CA,AU,59.0,15193.0,8752.0,7352.0,4440.0,1.3288288288288288,0.8025027203482046,9.371986519143975e-07,0.0024639799540613905,0.005003392130257802
CH,IN,11.0,1060.0,15507.0,558.0,8209.0,0.13399926909489585,1.971326164874552,8.000043136232591e-09,0.0006639705438522364,0.0012547051442910915
MX,JP,2.0,766.0,1031.0,398.0,635.0,0.31496062992125984,0.5025125628140703,7.878964606351563e-09,0.0011129660545353367,0.001936108422071636
AU,ZA,24.0,8752.0,8957.0,4312.0,4550.0,0.5274725274725275,0.5565862708719851,2.8597787219999214e-07,0.001355243096730476,0.002708192281651997
SA,SA,21.0,112.0,112.0,37.0,75.0,28.000000000000004,56.75675675675676,3.0640358990616695e-07,0.09375,0.1875
