Source,Destination,Number of Tweets,All Degree of Source,All Degree of Destination,Vi - Out Degree of Source,Vj - In Degree of Destination,Percentage of Incoming at Destination (Total Tweet / Vj),Percentage of Outgoing From Source (Total Tweet / Vi),Tweets Per Population,Cij (All Degrees),Cij
CN,PH,1.0,31.0,5.0,23.0,4.0,25.0,4.3478260869565215,6.640848751206489e-10,0.027777777777777776,0.037037037037037035
GB,QA,1.0,1838.0,2.0,914.0,1.0,100.0,0.10940919037199125,1.4354107094729872e-08,0.0005434782608695652,0.001092896174863388
AU,PG,1.0,426.0,1.0,203.0,1.0,100.0,0.49261083743842365,2.9290797159589384e-08,0.00234192037470726,0.004901960784313725
CN,AU,1.0,31.0,426.0,23.0,223.0,0.4484304932735426,4.3478260869565215,7.027015255447038e-10,0.002188183807439825,0.0040650406504065045
AU,NZ,2.0,426.0,46.0,203.0,26.0,7.6923076923076925,0.9852216748768473,6.60473472958086e-08,0.00423728813559322,0.008733624454148471
GB,PT,1.0,1838.0,5.0,914.0,2.0,50.0,0.10940919037199125,1.296952568706646e-08,0.0005425935973955507,0.001091703056768559
EG,US,1.0,4.0,4207.0,3.0,2066.0,0.0484027105517909,33.33333333333333,2.3330275729610277e-09,0.00023747328425552126,0.0004833252779120348
CA,AU,1.0,289.0,426.0,133.0,223.0,0.4484304932735426,0.7518796992481203,1.5884722913803347e-08,0.0013986013986013986,0.0028089887640449437
ZA,AU,1.0,357.0,426.0,174.0,223.0,0.4484304932735426,0.5747126436781609,1.1915744674999672e-08,0.001277139208173691,0.0025188916876574307
SE,AU,1.0,33.0,426.0,14.0,223.0,0.4484304932735426,7.142857142857142,2.8050679724071075e-08,0.002178649237472767,0.004219409282700422
IN,VG,1.0,187.0,2.0,91.0,2.0,50.0,1.098901098901099,7.318245246610902e-10,0.005291005291005291,0.010752688172043012
CA,IN,3.0,289.0,187.0,133.0,96.0,3.125,2.2556390977443606,2.1367414591324237e-09,0.0063025210084033615,0.013100436681222707
IN,UG,1.0,187.0,2.0,91.0,1.0,100.0,1.098901098901099,7.088742955111553e-10,0.005291005291005291,0.010869565217391304
AU,IE,1.0,426.0,30.0,203.0,15.0,6.666666666666667,0.49261083743842365,3.299703742698869e-08,0.0021929824561403508,0.0045871559633027525
US,BR,1.0,4207.0,3.0,2141.0,2.0,50.0,0.046707146193367584,1.854293166160151e-09,0.00023752969121140142,0.0004666355576294914
PL,NG,1.0,29.0,485.0,16.0,245.0,0.40816326530612246,6.25,4.185247894304477e-09,0.0019455252918287938,0.0038314176245210726
PS,US,1.0,1.0,4207.0,1.0,2066.0,0.0484027105517909,100.0,3.003681050174843e-09,0.0002376425855513308,0.0004837929366231253
NG,IL,1.0,485.0,13.0,240.0,7.0,14.285714285714285,0.4166666666666667,4.761521595459801e-09,0.002008032128514056,0.004048582995951417
PT,NG,1.0,5.0,485.0,3.0,245.0,0.40816326530612246,33.33333333333333,4.734108421763007e-09,0.0020408163265306124,0.004032258064516129
AU,CU,1.0,426.0,3.0,203.0,2.0,50.0,0.49261083743842365,2.7249597319075617e-08,0.002331002331002331,0.004878048780487805
US,KE,1.0,4207.0,43.0,2141.0,21.0,4.761904761904762,0.046707146193367584,2.62595735315011e-09,0.00023529411764705883,0.00046253469010175765
ID,US,1.0,2.0,4207.0,1.0,2066.0,0.0484027105517909,100.0,1.6698251660155626e-09,0.00023758612497030174,0.0004837929366231253
IT,GB,3.0,26.0,1838.0,14.0,924.0,0.3246753246753247,21.428571428571427,2.35975576244688e-08,0.001609442060085837,0.0031982942430703624
US,GR,1.0,4207.0,1.0,2141.0,1.0,100.0,0.046707146193367584,2.9502367778906424e-09,0.0002376425855513308,0.00046685340802987864
SA,SA,1.0,2.0,2.0,1.0,1.0,100.0,100.0,1.4590647138388903e-08,0.25,0.5
GB,NZ,1.0,1838.0,46.0,914.0,26.0,3.8461538461538463,0.10940919037199125,1.3937009317099784e-08,0.0005307855626326964,0.0010638297872340426
DE,IN,1.0,73.0,187.0,35.0,96.0,1.0416666666666665,2.857142857142857,6.898690065899343e-10,0.0038461538461538464,0.007633587786259542
PL,DE,1.0,29.0,73.0,16.0,38.0,2.631578947368421,6.25,8.257387866344896e-09,0.00980392156862745,0.018518518518518517
US,RO,1.0,4207.0,1.0,2141.0,1.0,100.0,0.046707146193367584,2.87690251685155e-09,0.0002376425855513308,0.00046685340802987864
MX,NL,1.0,82.0,46.0,42.0,26.0,3.8461538461538463,2.380952380952381,6.900912196388588e-09,0.0078125,0.014705882352941176
HT,US,1.0,1.0,4207.0,1.0,2066.0,0.0484027105517909,100.0,2.9454855426733108e-09,0.0002376425855513308,0.0004837929366231253
ES,GB,3.0,23.0,1838.0,12.0,924.0,0.3246753246753247,25.0,2.6336307305236906e-08,0.0016120365394948952,0.003205128205128205
GB,SE,2.0,1838.0,33.0,914.0,19.0,10.526315789473683,0.2188183807439825,2.5933657709795057e-08,0.0010689470871191875,0.0021436227224008574
SK,ZA,1.0,4.0,357.0,3.0,183.0,0.546448087431694,33.33333333333333,1.5621987153321353e-08,0.002770083102493075,0.005376344086021506
PA,US,2.0,5.0,4207.0,3.0,2066.0,0.0968054211035818,66.66666666666666,6.015291556880828e-09,0.0004748338081671415,0.0009666505558240696
CR,CA,1.0,2.0,289.0,2.0,156.0,0.641025641025641,50.0,2.3453905090442597e-08,0.003436426116838488,0.006329113924050633
GB,BE,1.0,1838.0,20.0,914.0,9.0,11.11111111111111,0.10940919037199125,1.2768381809346099e-08,0.0005382131324004305,0.0010834236186348862
PT,US,1.0,5.0,4207.0,3.0,2066.0,0.0484027105517909,33.33333333333333,2.9541317283968926e-09,0.00023741690408357076,0.0004833252779120348
ZA,DE,1.0,357.0,73.0,174.0,38.0,2.631578947368421,0.5747126436781609,7.057607844006033e-09,0.002325581395348837,0.0047169811320754715
US,LB,1.0,4207.0,7.0,2141.0,3.0,33.33333333333333,0.046707146193367584,2.9842262514290118e-09,0.00023730422401518748,0.0004664179104477612
US,SK,1.0,4207.0,4.0,2141.0,1.0,100.0,0.046707146193367584,2.9967611365247777e-09,0.00023747328425552126,0.00046685340802987864
