{1367246889842745345},@senronjohnson why do you hate the citizens of our country? you are not human, least you act like you have no heart.  why would you ever act the way you do? the state of wi citizens need the covid relief. you want to stop it. dangerous what you are doing. you are unbelievable. stop it!
{1264526677683638278},@nelsondg6 @jeedderh_aleeee plz oooooooh! didn't mean to snatch her from u ooo if she's yours n don't add that to this covid-19 wahala for me 😁😂😂
{1341231895942549505, 1341232078734598144},rt @livewire7teen: uk flights should be allowed to wuhan #mutantcovid
{1412399864856600580},@briankempga i am joining the fight against you. nobody tries to cancel you. you tried to cancel us . you have governed to one side of the isle. a successful governor governs to all and has found a way to vaccinate 70 and more of their population. georgia is dismal in protecting from covid.
{1288200081326264320},as congress negotiates the #healsact, i'm counting on leadership to #stand4service and include the bipartisan #corpsact to allow @americorps &amp; @seniorcorps to support communities with pandemic response &amp; recovery. @royblunt @pattymurray @senalexander  https://t.co/hx4i9yzba4
{1426855587204288512},@_will_curtis_ @city_xtra @footballdaily you never know with all the injuries, covid cases and don't forget about africa cup of nations when you will lose mane and salah potentially for over a month
{1252970206793805826},covid-19 community meeting notes https://t.co/ynctykkq8z
{1343220151295029251},@philipmach @joziguyz @news24 @bisouthafrica added advantage is they can see if it's effective against the soaring cases of the new covid19 variant. hopefully they will test this.
{1297897694493421568},america’s best way to deal to with coronavirus “let’s make a tv show about about quarantine” tf is that?
{1368986236657033218, 1368986141807017990, 1374309087123492864},rt @practiceunbound: our managing director lesley jay reflects on the feedback and input from nhs colleagues following her transforming gen…
