[1278365787628109825,1278356708142784512],https://haligonia.ca/potential-covid-19-exposure-on-toronto-halifax-flight-276509/

[1269353377697345538,1269354582628536320],https://www.durhamradionews.com/archives/127169

[1283551991004880897],https://bit.ly/2caztnh

[1375491729399365637],https://www.realclearpolitics.com/articles/2019/05/17/fact-checkers_give_stacey_abrams_a_pass_on_victory_claim_140358.html

[1371327052922593282,1371327800083320832],https://mb.com.ph/2021/03/15/mayor-vico-under-quarantine-after-death-of-driver-with-covid-19/
